sample,gyro_x,gyro_y,gyro_z
1070000,-287.861408937364,-296.75104183947917,208.5761999360448
1070001,-287.6738745103176,-296.33520407308123,209.24803405057966
1070002,-287.8537989934226,-296.3727370575301,208.78270534933824
1070003,-288.11789049898096,-296.1343793212218,209.56173213403602
1070004,-288.10089980555034,-296.63606971479896,208.98070354740102
1070005,-288.2865692345813,-296.47221458217393,209.10047490443364
1070006,-288.0771204815211,-296.6566974931702,209.38414288197924
1070007,-288.64233801714124,-296.8955594823926,209.15262679097526
1070008,-289.22196355819773,-297.2881665332817,209.78245948515806
1070009,-289.5852616074195,-296.93770724815096,210.24296682581564
1070010,-289.01401077295486,-297.24370231592997,211.64284410832968
1070011,-289.24424700405854,-296.4637464840283,211.6324650002114
1070012,-289.1287756391939,-296.85499403215704,211.6376739843205
1070013,-289.34130438201464,-297.81434215944336,211.59322173279844
1070014,-289.23480148558156,-298.19111232035146,211.84649970805827
1070015,-289.83878597787844,-297.3808641811264,211.85175469663827
1070016,-289.3556796472848,-297.9428525318833,212.08362211069363
1070017,-289.1625351313874,-297.96702501345567,211.72992602364735
1070018,-289.3133289173334,-297.7369519697944,212.16637216853948
1070019,-289.8125606199555,-299.0011842097945,212.11850778094927
1070020,-290.0203566330792,-299.1090453757079,212.48565058791047
1070021,-289.75718277764616,-298.1377547629013,211.7908877720742
1070022,-290.26050085928944,-298.6790073495466,211.87312639977912
1070023,-289.9926884329436,-298.68901222626755,211.4091107910834
1070024,-289.8267415982592,-299.08520203008067,211.54636647309226
1070025,-289.35507433144625,-298.6438415088896,211.74973917842024
1070026,-289.019083251259,-298.26919794679446,212.97727587121457
1070027,-289.19661200641315,-298.62333602372547,212.90891425333683
1070028,-288.9506049562208,-298.2176991401086,212.52858660026257
1070029,-289.72973905396697,-297.3100927431375,212.68048357101867
1070030,-289.78754072240093,-296.6529648454076,213.53164070087084
1070031,-290.13882430797514,-297.17622651170785,213.71865557161547
1070032,-289.696650030204,-297.49968282847055,214.60361781563302
1070033,-290.14200658622354,-298.4512778073191,214.72649864390175
1070034,-290.4281732865807,-298.0020842817926,214.0520095971795
1070035,-291.2045095966682,-298.03180266031137,213.8361397005509
1070036,-291.39625915096354,-298.1883979304994,213.53167296558135
1070037,-292.4144477881411,-298.49139554523725,214.1681857133038
1070038,-293.0649339294644,-298.5927962365056,213.68791670665672
1070039,-292.9925106332917,-299.1958446027484,213.68701019771075
1070040,-293.58472841520233,-299.20484041396855,214.57727276395283
1070041,-292.94969721436706,-300.21317313790075,215.1241728914895
1070042,-293.29338290651896,-300.8922393546334,215.00090476165482
1070043,-292.97879431947086,-301.0423035291902,214.86827252305514
1070044,-293.55017882637105,-301.055567992337,214.96215513284412
1070045,-293.9004887764722,-301.4348941424737,215.27713188584886
1070046,-293.8353318751334,-300.347779118664,215.65382823556627
1070047,-293.49441280706793,-300.2163415488918,216.30694901325705
1070048,-293.1541814328399,-300.73959585004894,215.75432412877484
1070049,-292.46994187203774,-301.07090342977904,216.14000549511633
1070050,-292.9379531495947,-300.87289810224377,215.65066208162685
1070051,-292.61675581863165,-299.90229563227103,216.580441148433
1070052,-292.70176306137347,-300.60288324054454,217.54041396199395
1070053,-293.3572289184546,-300.69614405507934,217.6747486873863
1070054,-293.0451122322857,-300.73389625601067,217.81984334480453
1070055,-293.7112609796502,-300.7073998484579,218.19946943304663
1070056,-293.7054341783623,-300.70698260956743,218.38995596393713
1070057,-292.9524291356158,-300.51590082231326,217.95505378440313
1070058,-292.49246211344894,-299.9072153850041,218.7929821639117
1070059,-292.31666425697654,-300.17906210838225,219.17699722129214
1070060,-292.3865252160914,-299.36911791493327,218.8411207016999
1070061,-292.378804983867,-299.18887513959044,218.44644459892777
1070062,-292.2865847839116,-298.2285708600414,217.8745853409535
1070063,-292.2487251825085,-298.88933569353554,218.3443369969173
1070064,-292.08111972351327,-299.5621277258896,217.72556560561537
1070065,-291.67867633795004,-299.09589291947475,218.7394873256702
1070066,-290.7081136538527,-299.84339403180377,218.517073375896
1070067,-290.80899087445454,-300.2534557592031,218.67078579307247
1070068,-290.47740892261993,-300.4876641353222,218.30488017533898
1070069,-289.98333485624397,-299.7363279138584,218.79832679606358
1070070,-289.660516959434,-300.1479901551646,218.7623074255601
1070071,-289.8105718016144,-299.61050871039254,219.055001644729
1070072,-289.10121311995135,-299.7321911994269,218.92065304187878
1070073,-289.1485922195819,-300.0209407931041,218.8592166844624
1070074,-288.709962139255,-299.336859303744,219.1268155656852
1070075,-288.99662337596067,-300.14560555737893,218.6235327276089
1070076,-288.6514135923388,-299.6693912722967,218.10862365686936
1070077,-288.54792031087607,-300.5711360275902,218.578893658878
1070078,-287.8536264779045,-300.68936691794414,219.2154858256803
1070079,-288.13525568375354,-300.1530571618882,220.05901059289675
1070080,-288.21074663378675,-299.7803470806264,220.5437358016827
1070081,-287.9394434748247,-299.8622607962039,220.2654303217923
1070082,-286.7214018302454,-299.87515104137304,220.35564721320455
1070083,-287.00230703203425,-300.2698120060709,220.30060496867623
1070084,-286.5157465717875,-300.0707177050531,220.91112766395537
1070085,-286.4419237885626,-299.3746160158946,221.73309035015686
1070086,-287.43649023502815,-299.03946324439653,221.9907166304748
1070087,-286.8166916793096,-298.5603318665858,221.903304838876
1070088,-287.29030461187256,-298.7404702567139,222.03069491719668
1070089,-287.8478058578798,-298.824121862356,222.33221430649255
1070090,-287.6370254259147,-298.3559955322584,221.7246786840129
1070091,-288.679600146371,-298.05053647379793,222.04798663152496
1070092,-287.77841976252256,-298.4297506799268,222.94281340697393
1070093,-288.02212071036456,-298.5936420945033,223.02561492860298
1070094,-287.7805276576681,-298.56048914734293,223.5288475349999
1070095,-287.8059134443141,-298.88286655730366,223.3030275328873
1070096,-288.1703312533225,-298.8364002555706,222.68075919487404
1070097,-288.0887075142674,-299.06575860490466,222.97070219805343
1070098,-287.99841863872734,-298.6178997976792,223.42083848629434
1070099,-287.309979979019,-297.6912793123431,222.87560934192254
1070100,-287.6430481344101,-297.60499618904527,222.8566714189157
