sample,gyro_x,gyro_y,gyro_z
1028000,-284.73855179866524,-157.04199551510627,298.6684043587005
1028001,-284.55296502236746,-156.81012313092072,298.99903125222824
1028002,-284.8948949248714,-156.39639462820344,298.8063001794281
1028003,-285.0246254514605,-156.40143100022854,298.06433285884157
1028004,-286.01249965142426,-156.70529729475064,298.65154778024623
1028005,-286.1816416782672,-157.2545570592021,298.74126252094214
1028006,-286.17482840035075,-156.41873678199173,299.2221278830115
1028007,-285.2840091759271,-156.66906617790409,299.5937842183092
1028008,-285.8018488813427,-156.2087858691369,299.5673920924265
1028009,-285.2716421019744,-155.83929611803902,299.76132485377224
1028010,-284.93871575692407,-155.45435504134696,298.9284969111948
1028011,-284.6890568880641,-155.24921015437735,298.6726710315163
1028012,-284.60329832423236,-154.57155149853895,298.5509216061591
1028013,-284.41099900776334,-154.13547411420964,298.6115257477951
1028014,-284.16588718684903,-154.24052798712128,298.458828116741
1028015,-284.9241555317477,-153.89661616748302,298.4526391238471
1028016,-284.706906068913,-154.07868778745822,299.2068730346733
1028017,-284.48749355035915,-154.02757514272946,299.53321516279544
1028018,-285.0093741496681,-153.92943249292134,299.6348833233317
1028019,-285.20809425941275,-154.52997450001402,300.3800210529594
1028020,-284.8380321321937,-154.4804132494365,300.4709563175988
1028021,-284.9695505040395,-154.06693680220837,299.95750576614165
1028022,-284.03523877224256,-153.77092136575797,299.08280751398223
1028023,-284.2238012843891,-153.90159049858514,298.6913545796651
1028024,-283.3606168853859,-154.97648734089185,298.41486042499025
1028025,-283.3744203192685,-155.25936817679803,297.5394971886953
1028026,-283.4806036230667,-155.13962066768693,297.4097249361509
1028027,-283.2843585076709,-154.53756027482876,297.81146307429333
1028028,-283.39119585393513,-154.0957133237162,297.9264230673701
1028029,-283.47950753843344,-153.93546577055537,297.51788087287457
1028030,-283.3134549462966,-153.9937522236528,297.84484953730623
1028031,-283.5479616875364,-154.68677869925796,297.752292603675
1028032,-282.5224184349277,-155.3498217067515,297.5261177701444
1028033,-282.3669899703693,-154.74091788291204,297.63032775232915
1028034,-282.93885119181436,-155.4798437735832,297.27570533193193
1028035,-282.73678180736147,-156.3460739250907,296.97133263973427
1028036,-283.32928445965126,-155.90519620923897,296.7856256659195
1028037,-283.77667430555977,-155.57616415439006,297.53347707912354
1028038,-283.5614136178218,-155.0901028312126,297.9297694497286
1028039,-282.46469970440967,-155.00242782432574,298.26321194847037
1028040,-283.1086213642008,-153.9509907354671,297.5921126101034
1028041,-282.6392937763051,-154.46425843902006,297.5445578324535
1028042,-283.1736422934817,-153.84102069920016,296.6534104194556
1028043,-283.85600162128,-153.65853464100505,296.5847879704796
1028044,-284.17124024029073,-153.13044264591937,295.62611802427983
1028045,-283.97385553131465,-153.741382661031,295.5784940166216
1028046,-284.3245398841897,-153.34346192060653,295.83390616754184
1028047,-284.326599535289,-153.06421804788644,295.6172416882036
1028048,-284.3662242431672,-152.7000067655604,296.29797750105274
1028049,-284.4077802885027,-152.54239215655946,296.3077174129316
1028050,-284.2966515774202,-151.9197288716051,297.1359413877576
1028051,-284.8239422329419,-151.35511124855321,297.9786637021927
1028052,-284.724387498058,-151.9334607609,297.8243444853327
1028053,-284.3349345569492,-152.34712854330525,297.5310965835236
1028054,-286.05500688247554,-153.01456799965268,297.2543973045232
1028055,-286.175943816973,-152.26854513752136,296.92326892633173
1028056,-286.34613733814234,-152.22829070845864,296.9487470557766
1028057,-286.4234085783029,-152.53423181567862,297.5868505051235
1028058,-286.5003262113686,-152.7420437055589,297.8136277250648
1028059,-286.61864393093333,-152.46615575076837,298.5702381985339
1028060,-285.9764260006087,-152.90829203367153,298.80969507157266
1028061,-286.8199994813848,-152.19097106750527,298.0950104982505
1028062,-287.26720167856803,-151.19656703439387,298.6124185397368
1028063,-288.7212322894781,-150.2078194781486,299.1473761040232
1028064,-287.99000555735415,-149.95648476562658,298.6570378717173
1028065,-288.3178091657104,-150.15724729119682,298.6390423516193
1028066,-287.57587989659476,-149.41244708131052,298.6546360508875
1028067,-288.12470934894003,-149.6067761506727,298.67699760359017
1028068,-288.4391132410131,-149.49085914319474,299.2138814184576
1028069,-288.7623760187847,-149.26822927773338,298.9635894489766
1028070,-288.5213647942937,-150.05037270470518,298.29879463238007
1028071,-289.1770345802328,-150.03093761787292,298.7438972547982
1028072,-289.11179990649083,-149.92544570766498,298.6650747162842
1028073,-288.92592287761136,-149.34536363753926,299.45788930966376
1028074,-288.2065379187681,-149.05309507405684,298.74055073056155
1028075,-288.5945138902377,-148.8427016765564,298.9902783753541
1028076,-288.9032965017522,-148.81749539128907,298.4088801461248
1028077,-288.6832048223863,-148.97123384576187,297.8931229795305
1028078,-288.40111234981043,-149.32062778019906,298.81759719175176
1028079,-288.6842346866177,-149.4842098391145,297.6572064232778
1028080,-289.35972570116814,-149.5441675614915,297.0510217138879
1028081,-288.91240666372414,-150.1340215078349,297.3901980482732
1028082,-288.73552478967133,-150.67283843248575,298.02552789430035
1028083,-288.5103483664078,-150.28653951367264,297.556023758956
1028084,-289.5187880036213,-150.13151076701166,297.5866058996388
1028085,-289.2075973056594,-149.59556905666832,298.09878891784876
1028086,-288.01124009440645,-149.53250083502738,297.17632646571303
1028087,-288.35310949075244,-150.12890833292346,297.75993849460434
1028088,-288.2756325122408,-150.28387718642102,297.61154552148304
1028089,-288.6330249870484,-150.20385613911193,297.210068604821
1028090,-289.19176301451245,-150.9738685060221,297.0116285512523
1028091,-289.15338298575085,-150.76431202074528,297.59953998502635
1028092,-288.59393601907675,-151.28010487940247,298.09113859760436
1028093,-288.70358693488214,-151.39378048132414,298.2055119677589
1028094,-288.55867320732636,-151.27518855916756,297.9835333352808
1028095,-288.25978913243324,-150.5747244939486,297.70639004615083
1028096,-288.8596311918309,-150.27238204752848,297.6459777179147
1028097,-288.0736121215002,-150.1384939265874,297.0795311755315
1028098,-288.9404471935048,-149.74198124149152,296.39169837649496
1028099,-289.9947540687235,-149.40281390027044,296.52159082023826
1028100,-288.8164278873483,-149.25780085625894,296.0662814654147
1028101,-289.0044253304491,-149.75569449008083,295.8921805056206
1028102,-288.4668927485552,-149.57711205988332,295.3659352458986
1028103,-288.72052348823456,-149.82486850275419,295.35824694167184
1028104,-289.2967140813618,-150.35348944916018,296.5007866568663
1028105,-289.6248520526665,-150.1811667860266,296.140231916376
1028106,-289.3966842151294,-151.01294583355863,296.3344918338333
1028107,-289.6155898397615,-150.78541230187597,296.24682375166987
1028108,-289.89338868669256,-150.4720221443785,295.95666221413177
1028109,-290.10540119721054,-150.38295123715784,296.2797121907362
1028110,-290.7003809056653,-151.02613209383253,296.61098330122167
1028111,-290.84605256802735,-151.01260340363146,296.6405962942354
1028112,-290.7435768927515,-150.79674750810105,296.5742538731736
1028113,-290.47014007347843,-150.81808519659032,296.5703718786962
1028114,-289.9825270529402,-150.42242237307613,297.18220741974454
1028115,-289.32614085776964,-150.23685131910545,296.68781195883014
1028116,-288.4551339635379,-149.67284740522007,296.5739488367206
1028117,-289.26477361210266,-149.0700352032699,297.1522992067741
1028118,-289.1431381715832,-149.0229344419315,296.8060221178707
1028119,-289.24387982360565,-149.4518890407008,296.70781735071006
1028120,-289.16912730374014,-149.9344624044549,296.08450711304715
1028121,-289.36829254837556,-150.81288550600974,296.3176853103574
1028122,-288.89384268352063,-151.13512797858013,296.4950449299005
1028123,-289.05755769142434,-152.31254221854616,296.98632451547144
1028124,-289.01276272851965,-152.763449416713,297.0335803065581
1028125,-289.8093674947023,-152.75670414979106,296.62233069737687
1028126,-289.5014765468304,-153.4340580349417,296.6512724808208
1028127,-288.86518071331545,-152.56282067202758,296.64867149761454
1028128,-289.1082932184568,-152.7975307115652,296.0797817026523
1028129,-289.27261286777497,-153.58907693232123,296.8234688566879
1028130,-289.28164034587104,-153.29093798839781,296.78301379823904
1028131,-290.1670850613006,-152.9650789293901,296.99406657065316
1028132,-289.1172005607095,-153.02322225555096,296.80453395849
1028133,-287.9536130114456,-153.46033458618547,297.54488475013176
1028134,-288.2861124200038,-152.6508684932739,297.2713891077859
1028135,-288.1501162142599,-152.4404477949658,297.08978337382894
1028136,-287.8695977248371,-151.9147669219767,296.5966522145088
1028137,-287.7348264671288,-151.50310929892902,296.6608770784601
1028138,-287.7307034355855,-151.53350983930437,296.6206409510765
1028139,-287.31969070575246,-150.5704639497396,297.02848912217394
1028140,-288.0724969589329,-151.58105867048235,297.1152408645194
1028141,-286.8799637098701,-150.64030126876543,297.33980047357846
1028142,-286.79189017971225,-150.9009925371311,296.7792391661461
1028143,-286.2864520461123,-151.38596859882185,296.70037080254343
1028144,-285.7461078038596,-151.4786774205331,297.6938620300143
1028145,-286.99010942086284,-151.22228549238315,297.6850798825193
1028146,-287.61237132215456,-151.72329624466568,298.2099660813281
1028147,-287.810491665208,-151.99687884517706,297.9994161515965
1028148,-288.04015190659504,-152.31682675218454,297.9254373164746
1028149,-288.3224337290861,-152.64342400106125,297.98810832980087
1028150,-287.8034576735083,-153.48727708037117,298.50854736899356
1028151,-288.3521035565736,-153.32643285276268,299.18825870896677
1028152,-289.2210306741219,-152.52541736702602,299.3929619701504
1028153,-289.5651168377821,-152.2694797759606,299.03560624357766
1028154,-289.7936286977387,-152.05146894421242,298.956347684219
1028155,-289.6205021779047,-152.02542347646607,299.1314201679768
1028156,-289.55590460266063,-151.5535087154377,299.3484932455342
1028157,-290.2417674781449,-151.02066892368416,299.11335211905424
1028158,-290.17134490902487,-150.73870695693995,299.1891168898247
1028159,-290.65468891430186,-150.20447497922973,298.9714502404845
1028160,-290.4981130190713,-149.62923782361747,299.4623941345004
1028161,-291.2806169428182,-149.27677381068492,300.2445600930777
1028162,-290.78389412647493,-149.24387476073915,299.7962781984109
1028163,-290.7443928112743,-149.76835345580693,300.22429113047104
1028164,-291.69685661187617,-150.30726874722117,299.6346286627227
1028165,-291.48769658434566,-150.5835077646071,299.3074517675556
1028166,-291.1384069343622,-150.28966953933653,300.22640934061576
1028167,-291.5748053792172,-150.27195308702557,300.2821875167066
1028168,-291.3218713431022,-150.32255463114777,300.1499930356438
1028169,-291.69678594982145,-149.4886189175892,300.56053155833456
