sample,gyro_x,gyro_y,gyro_z
1041000,-337.6194949124129,-183.60944869427146,272.2399479030262
1041001,-337.60869255996363,-184.07441732997316,272.0551601589935
1041002,-337.8320822569433,-184.1529936746278,272.13617903332596
1041003,-337.8126063996939,-183.71735227082397,271.7655608277593
1041004,-337.9561791910264,-184.5073971658957,272.09886674240204
1041005,-337.7379085417821,-184.76913573098568,272.2744337118182
1041006,-337.4994105199459,-183.91592806214624,271.4817017784254
1041007,-337.22270641780415,-183.60524593113422,271.1931025826784
1041008,-337.01108273251504,-184.06563070317932,270.8363970188807
1041009,-336.9930731836256,-184.6078181374879,271.4729982642122
1041010,-337.0060962028532,-184.42146440900964,271.32632433056733
1041011,-336.58867955693194,-184.43583831296345,271.24638687293617
1041012,-336.7932236622611,-185.53359200722485,270.0460467998697
1041013,-336.19274131471576,-185.3878602240014,270.5838555332296
1041014,-336.1111853193051,-185.39341788375125,270.0358938847632
1041015,-335.5613298646607,-184.6300201682398,269.9986920089743
1041016,-335.07136342795343,-184.44041597919573,269.9153484963343
1041017,-335.83628909337097,-184.80130816468542,269.5981055669298
1041018,-335.7847160460666,-184.83510111195937,269.89909772059144
1041019,-335.62051764957374,-183.69711959232185,269.6948810378429
1041020,-335.58945458879424,-183.12589082758672,269.32868071021943
1041021,-336.0757102554534,-182.78013796475702,268.7446787794487
1041022,-335.8997571859737,-182.7475600421639,268.51816194105527
1041023,-334.87267684395425,-183.33547831846897,268.80474452020485
1041024,-335.2477466993133,-182.9080066355526,268.7375176488473
1041025,-335.5826904149561,-182.05227331395056,268.1582886801059
1041026,-336.34453799936114,-182.08807750884714,269.6722426935443
1041027,-335.65810651543137,-181.91765242776438,269.3863015013699
1041028,-335.1998711455271,-181.72880853646697,268.6681555199262
1041029,-335.69628439865113,-182.40938746673254,268.3909691187818
1041030,-334.8622599145663,-183.39385507682994,268.28722047550775
1041031,-334.47198209035093,-183.2249721921439,267.7376963405388
1041032,-333.6988847455978,-183.3101773936003,267.25103926823533
1041033,-334.11821850788806,-182.96918092444014,267.695370801104
1041034,-334.1049937529789,-182.875807089623,267.71358999998665
1041035,-334.87570537896454,-182.18535372616196,268.00799117995024
1041036,-334.6863684460172,-182.2203600808052,267.73851047848143
1041037,-334.58183011199566,-181.92336594225523,267.4727510028458
1041038,-334.6796290700206,-182.689053249827,267.4431841339383
1041039,-334.6858974482998,-182.91837829745418,266.86836058168427
1041040,-334.43305528317586,-183.54752957337658,266.9032115278724
1041041,-335.13318563430045,-183.5821156216839,266.7517924114055
1041042,-334.2734119803618,-183.67131757538388,266.0002175452444
1041043,-333.51223869515087,-183.15837219653352,265.9975140219214
1041044,-333.3960344369244,-183.11048313533158,266.2160558959343
1041045,-333.61927496097854,-183.191222676997,266.6977641586667
1041046,-333.1493614576924,-182.8047074091387,266.58572412969414
1041047,-333.06674484158884,-182.2150965867532,267.3576193677453
1041048,-333.9075906574131,-182.781063331817,268.227111117407
1041049,-333.5480429858339,-182.02799639105316,268.3127830870699
1041050,-333.2692887144398,-182.08506243533196,268.79421192044475
1041051,-332.74023432303045,-181.8177458340241,269.060601916293
1041052,-333.5213706730883,-182.17507026013334,269.132687939307
1041053,-333.66239889530317,-181.97573520234704,269.2876199530681
1041054,-333.7260489133685,-181.71151427099917,269.19737286214036
1041055,-333.0128270044327,-181.74354814585092,268.3312464714215
1041056,-333.3976925998263,-181.79043194594786,268.6536788635779
1041057,-333.5181188952189,-181.94654809163998,267.74920964320074
1041058,-332.6433522442296,-181.41128675252,267.1996528003955
1041059,-332.2601172784026,-181.31414770784792,266.6629150624511
1041060,-332.55255501718693,-181.77349479771692,265.78345079589576
1041061,-333.429399841544,-180.7148035113913,265.78889601003425
1041062,-333.44032079079733,-181.2004371964479,265.70767269260926
1041063,-332.9505355985251,-181.0683496681184,265.6364815831327
1041064,-332.43785444550775,-181.57386448738166,265.46503554424186
1041065,-332.36164558178007,-181.10718727286513,265.0896569827276
1041066,-331.77605253932234,-180.72907845242028,265.2758989845724
1041067,-332.5720048445274,-180.55246147992688,265.4392558037423
1041068,-332.47308739750025,-180.6217672057786,265.256159406041
1041069,-332.5784442066411,-180.08026865660335,264.2411607573326
1041070,-332.60143684782423,-179.57947109647068,264.21155010173254
1041071,-331.14050015679203,-179.19904878214314,263.9547169745603
1041072,-331.52160043241435,-178.96606372433482,263.28894294523144
1041073,-331.5089533914508,-179.52327898215958,263.09524576859417
1041074,-331.6372208994967,-179.55194613264484,263.5364033629299
1041075,-330.72761589020143,-180.45841468980186,263.34750913325104
1041076,-330.6068635944526,-180.83717664218236,263.7952097419872
1041077,-330.49858157590813,-180.21328721383003,263.71056255610443
1041078,-330.29102446932626,-179.65209911771493,263.52981073002184
1041079,-330.34349058993905,-179.66356214172905,263.7896792478075
1041080,-330.3143289806131,-179.96258201292002,264.07619375250005
1041081,-330.30893420368807,-180.7285927159406,264.56422098487747
1041082,-330.3893117680472,-181.0460375956307,264.5089561672898
1041083,-329.5942165091165,-180.32488964409188,263.8967019736243
1041084,-329.89764351045847,-180.19899170990448,264.20717265394717
1041085,-329.74867294624266,-179.63284559924324,263.8253216254978
1041086,-330.03094450068215,-179.09555811075478,264.0820535493872
1041087,-329.4538332799891,-178.62519024348572,264.5017751629263
1041088,-329.61972718551624,-178.7152045527481,264.86045615032907
1041089,-330.4678527733929,-178.73870235420503,264.23243767809254
1041090,-329.8910629280937,-178.87422718220972,264.39049967744097
1041091,-329.7245669722591,-179.91845364184414,263.71560917942213
1041092,-329.0658964449287,-179.71622757506807,263.87645995988385
1041093,-328.6074713085641,-178.05414104128263,264.12754686151817
1041094,-328.2982913780967,-177.7199458052639,263.87817265343807
1041095,-328.7601594180728,-176.71614156115155,263.6248918986889
1041096,-328.9004631560354,-176.51226817672156,263.4580773740322
1041097,-329.8955837852536,-176.69925783173642,263.12814249602434
1041098,-329.79287701890115,-176.53656282667038,263.6660557452833
1041099,-330.0022065962002,-177.38046292304847,263.381766361911
1041100,-330.55828713563153,-177.90505525682116,263.19711790964885
1041101,-330.2980074684153,-176.97297209328715,263.49874547984683
1041102,-330.7336161486719,-177.1982196441117,263.90132466771684
1041103,-331.032335979019,-177.1232866517778,263.58717176903133
1041104,-330.9026106033165,-176.55322525487725,263.5651257841387
1041105,-330.4600804251445,-176.67083603115867,263.72294339427566
1041106,-330.4787889746549,-175.56266742199952,263.93884837527736
1041107,-329.97736662944953,-175.46457712260116,263.84840073376597
1041108,-330.3793551427588,-176.19670630986352,263.0419763167222
1041109,-331.45737750018924,-176.4869713443437,263.57900324505283
1041110,-332.01282226958807,-176.0246222316687,263.8945120634624
1041111,-332.2794951704051,-176.441047487445,264.0548697788516
1041112,-332.19531251015286,-176.2628661696394,263.8140919034562
1041113,-333.6012736548154,-176.26371634877123,263.33341958123737
1041114,-333.2096421309301,-176.73512059554918,263.93861318991696
1041115,-333.0802146250967,-176.34469090707762,263.3888230897907
1041116,-333.29470395834744,-176.27683396674962,263.8548244805174
1041117,-333.5027128662238,-175.66323807120799,264.65750136621443
1041118,-333.43615333908633,-175.60429602020787,264.244517735681
1041119,-333.2728174063897,-175.5714367534322,263.9908593026718
1041120,-333.09906573863327,-175.6449046392018,264.94553252388994
1041121,-333.1522227045357,-175.47509302335922,264.91997181576943
1041122,-333.5499339930424,-175.44586570774382,264.84250456908194
1041123,-333.41797305778414,-175.1660394088525,264.65608137651105
1041124,-333.03765485419973,-174.59217603077283,265.5441667379395
1041125,-334.0017327407457,-175.18547867010858,265.94240133212094
1041126,-333.8485943129306,-175.45365471098987,265.8304884150194
1041127,-334.26551333536787,-174.78698566277407,266.53933575639775
1041128,-334.9278675565532,-175.0814603524143,266.81665820404
1041129,-335.61583883442205,-174.34659000529982,266.61771249831156
1041130,-335.8449964868034,-173.71400485589155,265.88662132379994
1041131,-336.9218989590207,-173.32749265508042,265.4770565219203
1041132,-337.2365974965431,-173.8958946262595,265.21398956683163
1041133,-336.84421726190556,-174.31950775912304,264.9540349067565
1041134,-336.40082194355233,-174.41620770729452,264.77203617655204
1041135,-335.6969780833338,-173.8479069284978,264.191972360181
1041136,-335.44198552041405,-173.66270352691546,264.44456698100436
1041137,-334.9329931744833,-174.37101757335623,264.53111481378846
1041138,-335.64687109492235,-173.6026179418144,264.8961896714413
1041139,-335.4360037888193,-173.34230977732062,265.15884065710947
1041140,-334.7346740906421,-172.8566022271195,264.42146432959066
1041141,-335.3509851969803,-172.46495974831106,263.8825260125636
1041142,-335.28968845130066,-171.9519221547555,264.29537687123593
1041143,-335.1957587552209,-172.37664620686817,263.5403188320123
1041144,-335.1556216588005,-172.0498722601681,263.63858264292907
1041145,-335.4404291554626,-172.70807133925916,263.6262561434527
1041146,-334.8944044942177,-172.30976419396248,263.1316606853039
1041147,-333.979429340488,-172.18601777381446,262.9014044540196
1041148,-333.174390372285,-173.05394205392764,263.3361417927786
1041149,-333.89482835391124,-173.40294950979245,263.4706160802566
1041150,-334.2947287866625,-173.23658341848252,263.47991418125935
1041151,-334.5028990740544,-173.11911174497348,263.4157209916238
1041152,-335.43747721991275,-172.8686884104087,263.7010318781111
1041153,-335.19200498163366,-173.6692719536834,263.33698102483226
1041154,-336.843604933815,-173.68971389187357,263.0872576264288
1041155,-336.51314411494434,-174.3833745519491,262.5087198673355
1041156,-336.477749087639,-173.5324411550507,263.4130430038906
1041157,-336.29584942867655,-173.3639751924888,263.2701919983284
1041158,-336.35260852924205,-172.2390745574947,263.4507645225059
1041159,-334.8368629905802,-171.4911097360032,264.6444492660997
1041160,-334.14164477309106,-171.2384429797597,265.1851243595482
1041161,-333.9531967491511,-170.47718414748994,265.5273619703026
1041162,-334.5991461759235,-170.60121025976667,265.5581623295936
1041163,-334.01166012002045,-170.82233705657782,264.9464299016515
1041164,-333.3389831539004,-170.64435306232912,264.75625069533345
