sample,gyro_x,gyro_y,gyro_z
1043500,-347.7314278816896,-227.99470031983086,269.0039391196627
1043501,-348.1344423648125,-228.00028060185969,269.353574194007
1043502,-348.88956692752237,-228.76911075389177,269.36690461750925
1043503,-348.7801308360274,-228.6026705292094,269.86087711392065
1043504,-348.54024746964853,-228.33655041392615,269.06786498997275
1043505,-349.69401029078546,-228.64555025035315,269.3810958342868
1043506,-348.9792128836273,-228.44843793191114,269.888336195017
1043507,-349.0859840800092,-228.44191641787276,269.3024604520743
1043508,-349.18796814598113,-228.9830575948096,269.2778736069252
1043509,-349.15357395125716,-229.3411349243132,269.2061924953386
1043510,-349.53224367602525,-229.56911117530677,269.4944698350695
1043511,-349.44163367025783,-229.44114851953105,269.2503958817175
1043512,-349.55901952387705,-229.414053056131,268.81678240775847
1043513,-349.39779195666205,-229.42703397765754,269.72037591621296
1043514,-349.80953146756866,-229.3740187822582,268.6891275403627
1043515,-349.47614312712267,-229.36147953942964,269.73933272668137
1043516,-349.1850248073944,-229.111828079111,270.2201807474393
1043517,-349.15256323805835,-228.8533337927747,269.64232733755836
1043518,-348.6349013506064,-228.41682865710206,269.05215473452955
1043519,-349.2771187276948,-227.90033694376143,269.83134415423456
1043520,-349.4324353890913,-227.63516109718458,270.3257652716665
1043521,-348.66872628926654,-227.4155544983152,270.00303696535894
1043522,-348.81079413226263,-227.6272442127568,269.244868931554
1043523,-348.24223717472995,-226.76990722336313,269.45138703437453
1043524,-348.30928373974155,-226.59312997816733,269.2865614231186
1043525,-348.3096598123377,-227.21306311139588,269.3408305309287
1043526,-348.5652736359546,-226.45632572544787,269.70923529698985
1043527,-349.39356570939475,-227.06642005004164,270.4712603400033
1043528,-349.84680672700665,-226.8051672932241,270.1931005533905
1043529,-349.1054221157964,-226.5800832519427,270.10616690899326
1043530,-348.66791236273036,-227.03334139516187,269.6377859608508
1043531,-348.9321892368454,-227.97809786666403,269.57540043772906
1043532,-349.507263838667,-228.3246276175707,268.86618052093064
1043533,-348.9559857119144,-228.8307418030363,269.10181197164576
1043534,-348.5323577827476,-228.9985192514187,268.44676512676364
1043535,-348.14642834388127,-230.1602206323601,269.12730734670635
1043536,-348.9666796742167,-230.600304713702,268.9426900521019
1043537,-348.87313955757844,-230.746710081971,268.55952321991015
1043538,-348.9283803670775,-230.08865261590464,268.6346693920683
1043539,-348.3488512744115,-230.5099288739589,268.90774245501984
1043540,-348.03834095409553,-229.75400336524413,269.5578480748325
1043541,-347.68341018678353,-230.0924358541451,270.68505243149195
1043542,-347.8959414921637,-229.93453216501695,270.82293200139895
1043543,-348.1393380901743,-230.0392420323094,270.46640556718444
1043544,-347.49086119841706,-229.9146665173592,270.27523850002234
1043545,-347.55183498789694,-228.80778875078397,270.74409847493473
1043546,-347.5749946839057,-228.84436368719093,270.3525412258244
1043547,-347.1259442043139,-228.68395689033187,270.41706921039264
1043548,-347.09090618115357,-228.36604973056814,271.5431701222076
1043549,-346.8289578641126,-228.2495075182063,271.20925482667417
1043550,-346.85074221402226,-228.14401465426982,272.2401794772122
1043551,-346.3884530860877,-228.5916133244102,271.7468663888821
1043552,-346.48223975882263,-228.12323461845773,270.9965454479368
1043553,-346.28418427297845,-228.02450673862063,271.1957646672051
1043554,-346.24197306756975,-228.0083660353952,271.7439223911011
1043555,-345.9764447619954,-228.33954656744456,271.8788052626554
1043556,-345.6841631027627,-227.75527199706121,272.34485880920886
1043557,-345.98904725030553,-228.67661344390666,272.8085157348297
1043558,-346.37808728356663,-228.10916030002187,272.5125214470972
1043559,-346.5941652008934,-228.65734158974848,272.44088813395234
1043560,-347.32544822895306,-227.84975844943094,272.7418125666438
1043561,-346.9617579690613,-227.9670173018555,274.07786904999654
1043562,-348.0086989539402,-228.14059263146595,274.3145075905599
1043563,-348.2202519134593,-228.4606854000958,273.5091410560836
1043564,-348.3899854503242,-227.88209552743996,273.77722383794844
1043565,-348.46694327785445,-227.91996319505617,274.8350873222338
1043566,-348.73327643097764,-227.6897686166127,274.94142741729905
1043567,-349.3204807084493,-227.8439361222438,274.7572198038543
1043568,-349.6785239220028,-227.81471990824537,274.3566213687761
1043569,-349.1872407084744,-227.33123662561735,275.32454802741273
1043570,-348.678589529647,-227.74002262705787,275.5585765458151
1043571,-348.2261901267837,-227.34866106521923,275.81746706544357
1043572,-348.3631132772706,-227.4195836610393,275.27635351357657
1043573,-348.97467558179324,-226.8778076381455,274.88857743263907
1043574,-349.44666932269564,-227.05686985905848,275.180825261151
1043575,-350.0767637412497,-227.3901850666796,274.99611271045035
1043576,-350.37780569780386,-227.30307437847662,274.6576133863354
1043577,-350.1737842947961,-226.60079072432612,274.4653970126009
1043578,-349.31243783456347,-227.12667011440294,274.48446896084425
1043579,-348.76824389984705,-227.41962726535021,274.0359379620922
1043580,-348.13762576044775,-227.97169079572038,273.65294874738834
1043581,-348.070438747385,-228.79408031508345,273.0746313069156
1043582,-347.4910256935939,-229.0278664414154,272.70627585304936
1043583,-347.5380621408203,-228.55653529405768,273.3819904936115
1043584,-347.85636138215887,-228.82369205487205,273.3228275193213
1043585,-347.82937315012515,-228.7537641058026,273.5789273793574
1043586,-348.4165766090891,-227.99720968372947,273.00047435710013
1043587,-348.7569314810316,-227.90209391999673,273.07680340570363
1043588,-348.9661740394024,-228.24009151490404,272.6810882865751
1043589,-348.4553662478052,-228.6638423689509,273.3079280544173
1043590,-347.7376007036007,-228.65685968239947,272.9077350094917
1043591,-347.70303365272423,-228.38722201611847,273.0799998047099
1043592,-347.63362713931593,-228.38235323949334,273.8376332825725
1043593,-347.1252178947621,-228.97744756016633,274.6561409719797
1043594,-347.03422615739856,-229.3664561461478,274.8232637290719
1043595,-347.2952624312146,-229.80407959340874,275.2075144201586
1043596,-347.04455065666565,-228.70431508138944,274.7204853250662
1043597,-347.1391062476979,-228.06939465822336,275.1215117354597
1043598,-347.64639667365503,-227.05948319339734,275.00933106379335
1043599,-346.8815844064612,-228.0477706906235,274.6537676331482
1043600,-348.0072026127306,-228.07471336108986,274.9802421795436
1043601,-348.901178020215,-227.85019115126596,274.33687984811894
1043602,-349.17448442662544,-227.49570438981033,274.2700150988238
1043603,-348.9855333951334,-227.67710469849646,274.21894862471913
1043604,-348.98509555353223,-227.58466889587675,274.52563710905036
1043605,-349.28421288977614,-227.64656988972376,274.65177562174046
1043606,-349.0828623662161,-227.58439784020007,274.90526860898797
1043607,-349.8966240619778,-227.6462488462834,274.9170150075501
1043608,-349.93022777410874,-228.17247417876055,274.4743243255557
1043609,-349.89257159762576,-228.25965116493293,274.2936223582353
1043610,-348.9802745144041,-228.05803685999555,274.3807480814428
1043611,-349.62354252150266,-227.20358016437174,274.7523458952372
1043612,-349.7424962630248,-226.35931009195983,274.1503762290803
1043613,-349.8221496950848,-226.9511433715139,274.35724572655465
1043614,-349.53613217532535,-226.5766109439042,273.9922416608796
1043615,-349.0291116329301,-225.89934414356063,274.55031801794695
1043616,-349.9896333901846,-225.96826279281206,274.790146443007
1043617,-349.48645774002125,-226.1654899781261,274.40395643681717
1043618,-348.98184898502666,-226.0844977101778,274.44567197141924
1043619,-349.36749128274715,-226.3338830961403,273.8982118412317
1043620,-349.1481091539795,-226.49599834385205,273.72080370029136
1043621,-349.6378705193178,-226.8543610425974,274.38481792981645
1043622,-349.45041525329026,-226.94774870551905,273.8828810856343
1043623,-349.6684489872851,-226.52855818059248,274.0640292184705
1043624,-349.29928738855637,-225.82171950184315,274.2627714953876
1043625,-349.18989120424897,-226.04014626555283,274.90935702335423
1043626,-349.32663800968976,-226.58993691151437,275.6477453907568
1043627,-348.7660383581059,-226.42086020838823,275.11725199777624
1043628,-348.76490255441445,-227.81262563279657,275.2089481366714
1043629,-348.98615075420173,-227.31009057939934,274.8986298311315
1043630,-348.60864416343253,-228.0071481857953,274.3979163232338
1043631,-348.3353480537763,-227.7438025551393,274.5539887496643
1043632,-348.3293575220032,-228.29618953534208,274.02441547547556
1043633,-348.2093813902859,-228.5215266168426,273.56342614528813
1043634,-348.3987279560506,-228.97248379320675,272.9685270427403
1043635,-348.1359409717599,-229.15596735560698,273.3586525433874
1043636,-348.47398765017664,-228.89474841254668,273.1064967427256
1043637,-348.9882681778217,-229.7089361088198,272.4350673862744
1043638,-348.1819747227609,-230.8348629604746,272.97872974174874
1043639,-348.5168480078469,-230.04146641100806,272.74989901450164
1043640,-348.9729697911799,-229.21064769548585,271.70778639076246
1043641,-349.04247688092374,-229.79678126951484,272.26465837276965
1043642,-349.08890866732884,-229.92313165284526,273.06654488356963
1043643,-349.36037293552306,-229.52185559402116,273.24827344776287
1043644,-349.4965668162896,-229.3696579055107,272.73979383844846
1043645,-350.28897461701996,-229.97664705875653,272.1485259504435
1043646,-351.00699949940434,-230.120454162969,272.0244812267436
1043647,-351.18155368458093,-230.44026049364393,271.92863733029196
1043648,-351.3302056622785,-229.97224259063353,271.84100124559325
1043649,-351.47990093936767,-229.3102515558951,271.8702343963981
1043650,-351.21034021449776,-229.14361988629446,271.7703807676846
1043651,-351.49822201063506,-229.4537323559939,271.6914853852289
1043652,-350.53720107054477,-229.0085109469354,273.22147714473044
1043653,-350.4617675099898,-229.3779946477865,273.913979488306
1043654,-350.56096314721,-229.355493546613,274.00240382058723
1043655,-350.9572476370927,-229.17457567804365,273.9006462949096
1043656,-351.3538760954465,-229.03990211714554,273.6528117216558
1043657,-351.2761161495028,-229.7181006615789,273.88007735687336
1043658,-350.429653850376,-229.77984667268964,273.39299439132117
1043659,-349.5797000821952,-229.83082118226565,273.3640035383279
1043660,-348.8202135940232,-230.23377020552988,272.94908995788705
1043661,-348.9152065143871,-231.18891906353966,272.8892641931621
1043662,-348.4030151263676,-231.92323921176492,272.0688172662794
1043663,-347.6784813075051,-230.8919045309741,272.5236766070755
1043664,-347.42952771555076,-231.28401406163104,272.2263205480302
1043665,-347.27887312060307,-231.51846281948863,271.46174943121645
1043666,-347.11211780438214,-231.7606273852532,270.6718308075673
1043667,-347.19025346144883,-231.84919580892776,270.8493221750393
1043668,-347.6569087223185,-231.9884950691778,270.6559585080036
1043669,-347.4177844905841,-231.48278999659104,270.8226169029876
1043670,-347.79183863300585,-231.8052367363749,271.0531308624425
1043671,-347.26559803448663,-232.27096403351922,271.5210628792963
1043672,-347.52066318744073,-231.85604805497567,271.6181963573781
1043673,-347.3302716552132,-231.08862429591585,272.0678401887789
1043674,-346.4882305638481,-231.0877196291289,271.3990589414609
1043675,-347.4641410862473,-230.71499595289467,271.5651720884217
1043676,-348.10078069893154,-230.94116588036175,271.6053603979891
1043677,-347.4519375568731,-230.64529946553094,272.58497808362876
1043678,-347.3995886228564,-230.5104904551086,272.5989103242926
1043679,-347.22327176046446,-230.3265802946998,271.87374784714774
1043680,-347.18799621884,-230.53341280627714,272.12016404952976
1043681,-347.6199903712776,-230.65801612885903,272.3045762384772
1043682,-347.5569343016602,-230.38758311006467,271.9784220145982
1043683,-347.6015922551459,-230.31626109600526,271.66631750241646
1043684,-348.0095828818965,-231.03742798905864,271.54418307934236
1043685,-347.44533077257364,-231.00284794231365,272.2008141328073
1043686,-347.82045036054217,-231.47078080895005,271.5479433483988
1043687,-348.906212465489,-231.90893301275773,271.109419041999
1043688,-348.4728121719444,-231.22093848014077,271.8331497988239
1043689,-349.0021619155238,-230.73600843868445,271.2858604801791
1043690,-349.07780171894717,-230.61561979166615,270.4248152681879
1043691,-349.11302134436767,-231.61338589046676,270.3991570143072
1043692,-349.08278065858576,-231.91887836857956,270.2818894186222
1043693,-349.20594306169266,-230.88196341516607,268.83367222246346
1043694,-348.9186761324044,-231.81349832760114,268.52594748276425
1043695,-348.50339671390464,-231.70819832983597,268.3348428334904
1043696,-348.2740760850181,-231.38396079946654,267.85481253287446
1043697,-348.8108681887211,-230.9538058702229,267.9727975884136
1043698,-349.3639619423197,-231.31258047584305,268.0111341967452
1043699,-349.88817107245717,-230.6523772895112,267.82553165745526
1043700,-350.5043448099601,-230.97215733371988,268.7282667546044
1043701,-351.46055109222783,-230.8969016436254,269.22624883336283
1043702,-352.5125156960285,-230.15793181583243,268.64526003226126
1043703,-351.5891561881023,-229.76463436041982,268.50044545084575
1043704,-352.21090585984166,-230.3780847797507,267.9870855831612
1043705,-352.0848548041118,-230.67570077424165,268.03132030332625
1043706,-352.03157973274114,-231.118759362591,268.26079475019793
1043707,-351.8308055000137,-231.6137861780239,268.41422073684174
1043708,-352.1393433728858,-231.50766982136005,268.6736955839038
1043709,-352.03765966018534,-231.16657183505873,268.7534999313899
1043710,-352.1401926544349,-231.40364863155403,268.91195339205746
1043711,-351.5873618749316,-230.87772953798108,269.6255304653297
1043712,-352.12158548920365,-231.55295950602712,269.0556466987771
1043713,-352.38719043438874,-230.80797477780038,268.9626672421545
1043714,-352.66145122519157,-230.42731058177228,268.85429052045197
1043715,-352.4855437210683,-229.2712981154429,268.26733492986614
1043716,-352.62557155295076,-228.8254820619308,268.0108277394538
1043717,-351.88281240204725,-228.68052163150927,268.4820919671916
1043718,-351.6175526490846,-228.14989043388707,268.8642015476659
1043719,-350.5857411525958,-227.8952129797515,269.34137289946426
1043720,-350.8423813401582,-227.71483075464715,269.67201435012487
1043721,-350.08326174505953,-227.60302715462157,269.4627686314821
1043722,-350.26880107710605,-227.72887384689042,270.1710192957546
1043723,-350.2121017431549,-227.80009351813348,269.8750757348106
1043724,-349.2795452058911,-226.94420428131744,269.6602286770171
1043725,-349.5248109817236,-227.4130131766658,269.8104498122453
1043726,-350.211658428023,-227.0468240228018,269.84192427189896
1043727,-350.3394948357211,-227.28733023411405,269.7010964304237
1043728,-349.7118801091871,-227.47057322956113,269.4496333766196
1043729,-349.0523191506882,-227.4514488843323,269.4841857349434
1043730,-348.0064863420272,-228.73833922988453,269.4229471704182
1043731,-348.24260386301097,-227.88850740642235,269.0311927732682
1043732,-347.8909636745108,-228.54261175675194,268.7396653841121
1043733,-348.2462666613686,-229.55039643041496,267.47914918867434
1043734,-347.3595980120628,-230.28193713726503,266.36632098621106
1043735,-346.636226365004,-230.21224010654888,266.4135875135855
1043736,-346.6046858217523,-230.46353317522588,266.9041457850367
1043737,-347.95261226160574,-230.7163502741708,266.5419441145586
1043738,-347.68023932776106,-230.35580506738754,266.32697705313336
1043739,-347.7810827710494,-230.13397448376844,265.9199398137937
1043740,-347.9933468801927,-229.71242455408338,265.92310752661206
1043741,-347.80370539728136,-229.8496054675553,266.03073239581954
1043742,-347.5219998711071,-230.3308679671273,266.51368291392754
1043743,-347.5241555214555,-230.7654309686303,266.055464933873
1043744,-347.89707378764615,-230.9725110456747,266.17542104054877
1043745,-347.8626806646578,-231.17430244203751,264.73822763116976
1043746,-347.7341899675187,-230.47842210264676,264.9168020936024
1043747,-347.5897515975108,-230.75885790085613,265.0263653470662
1043748,-347.3536094536076,-230.61088332527652,264.84192352251347
1043749,-346.9467743249586,-230.53189704675378,265.3434259266432
1043750,-347.7403943527464,-231.04470721211715,264.7103590386463
1043751,-348.10196473320644,-230.75330504298714,264.8844652444952
1043752,-348.8932103835347,-230.31637536165672,263.965806464342
1043753,-348.5038410508751,-230.82227551526378,264.3973561833169
1043754,-348.0736206173934,-230.71853527201512,264.7527822791304
1043755,-347.46295016967497,-231.22954515983994,264.69985329958774
1043756,-347.1030756205644,-231.807061722843,264.7920030712261
1043757,-346.82519730371416,-232.34901857949626,264.0398315449879
1043758,-346.9293883713476,-233.20184335309284,263.57761007126896
