sample,gyro_x,gyro_y,gyro_z
1033500,-296.93185404682686,-184.14538654387587,328.54569678501707
1033501,-296.89098534582655,-183.92536810262578,328.8846343579987
1033502,-296.92652134311106,-183.99368919758396,328.5945649069249
1033503,-296.64465291260086,-183.56469436687004,327.8703269574258
1033504,-297.2086852254826,-183.65768051847652,327.90243399829995
1033505,-298.01640849033646,-184.6631714806364,327.6477943481098
1033506,-297.3724641249217,-184.37649162842519,326.3623490056447
1033507,-297.099255475763,-184.00447087614188,326.76674978604126
1033508,-296.9464554681186,-184.788077994303,326.94823547958805
1033509,-296.2223303906599,-184.7183121554381,326.07270099700474
1033510,-295.4688256902437,-185.41186718182473,326.9374530648742
1033511,-294.8154615073717,-186.02285758367066,326.2110441423452
1033512,-294.60656489995523,-186.52585893370463,326.41967303712426
1033513,-294.8456984190196,-186.43169006583642,327.0299871720749
1033514,-294.6047742259196,-187.82279865536435,328.09361412118443
1033515,-295.22003502049296,-187.55234994192858,328.318319722219
1033516,-295.04876003658376,-188.17309841274457,327.94021570494994
1033517,-295.36969282282854,-189.5194774277933,327.57301361324585
1033518,-295.297619848081,-189.27291834345962,327.7121484266072
1033519,-295.0427781855701,-188.75270898497814,327.72262290300614
1033520,-294.98442927121005,-188.7157257170321,327.9617779596005
1033521,-295.88245734200405,-188.72884139426705,327.89975951044704
1033522,-296.0711483837824,-188.33382254412496,328.193747525689
1033523,-296.61126517009143,-188.70512155708306,328.31000228674526
1033524,-296.8086223122438,-188.3732965139557,327.9842883774332
1033525,-296.34502816070557,-188.907584668956,327.4753486988383
1033526,-295.2091580622968,-188.34177522553782,327.0618559963756
1033527,-294.98892507140334,-188.2752112040003,326.83929675175733
1033528,-294.44792548667385,-187.52010091251174,326.72171129454324
1033529,-294.4084706359443,-186.5274655703362,326.9940043552651
1033530,-294.09406268281305,-187.12818764230448,327.28215316984733
1033531,-293.2923821819907,-187.25761144859578,327.37542633929814
1033532,-293.3693621357765,-186.981217204046,326.89596902515
1033533,-293.4496495259927,-187.8643597413262,327.27469835762435
1033534,-293.7338022512576,-187.0329650148102,327.6885498199155
1033535,-293.50760869569757,-186.85592344028885,328.52554155268683
1033536,-293.2366326181794,-187.3088362112177,328.68387340303843
1033537,-293.36972287246635,-187.20736025856456,329.4389265559227
1033538,-293.5413990448493,-187.58386940492682,329.26756171417065
1033539,-293.49625138495014,-187.70090063572323,328.4331591137653
1033540,-293.09962836357397,-187.47844090879983,329.146072910747
