sample,gyro_x,gyro_y,gyro_z
1027500,-283.81071019261367,-148.11435700929988,289.5071619994746
1027501,-283.96327108521325,-148.43208464011562,289.97298174726365
1027502,-284.50729849706977,-148.73926560183355,290.20515607854736
1027503,-283.63809443511946,-148.31159816686483,290.1551888043052
1027504,-284.32718999372565,-148.66460802337943,289.8023284733295
1027505,-284.5112509675968,-148.77498667087613,289.82947864623253
1027506,-284.81262111579565,-149.12213987311281,289.55256814309746
1027507,-284.4610820306613,-148.44240660534484,289.492854433789
1027508,-284.9017538274831,-148.90875152538678,289.61806830187663
1027509,-284.5059098846702,-149.8123410469193,290.48831513915013
1027510,-284.6245844625873,-150.33584500472062,290.04635096621564
1027511,-284.77993517099765,-150.69474392400684,291.0373527768863
1027512,-285.32629294086263,-150.81581173865646,290.8488791502216
1027513,-285.77205353639,-149.8350460395604,291.01622210737133
1027514,-285.65939085028975,-149.67955219785858,291.00541691726556
1027515,-286.48808454227475,-149.79108041393863,290.7674609131884
1027516,-285.89707918036515,-149.30032083440582,290.5867969831102
1027517,-286.13495283526987,-149.5923341455896,290.6925218464392
1027518,-286.51587428312206,-149.6881756080553,290.75920348667324
1027519,-285.9860806077917,-150.60683194656414,290.89490577526556
1027520,-285.87686934331856,-150.325914055798,290.80564985614126
1027521,-286.65397536205285,-150.60245373543532,291.1084758841226
1027522,-285.7580258551234,-150.33310487347663,290.84208764510277
1027523,-286.0353742268383,-149.7187292836142,290.7405197006699
1027524,-285.38211278032225,-149.3383132351781,290.84403151140276
1027525,-286.22669181542875,-148.44910919691262,290.49488963993593
1027526,-286.95805989004884,-147.42667587906308,290.93408366169626
1027527,-287.12967924266707,-147.14753183915096,290.1803482285281
1027528,-287.40437916675603,-147.53422137183424,289.5628760044631
1027529,-286.7890983014619,-147.2916328875919,289.605680343934
1027530,-287.05286757469673,-147.37544593038098,289.81940979319506
1027531,-286.26614994553546,-148.0599706348236,290.55210801444855
1027532,-286.1325405240353,-148.55323866975598,290.70272898525184
1027533,-286.11454146778556,-147.9878677786482,290.59149646505534
1027534,-286.4071698045091,-148.38014693352827,290.3699487679783
1027535,-286.59045253318874,-149.17109125298867,289.70544806684467
1027536,-286.7853207908714,-149.04058178629722,289.95672693901383
1027537,-286.51416920081925,-148.50639519330392,289.414361572649
1027538,-286.66135128865045,-148.03769937012842,288.41493190804556
1027539,-286.5077158921333,-148.7018539947236,287.90892732345026
1027540,-286.7262850163057,-148.56768469478396,287.1047534342909
1027541,-287.63398848861476,-148.48479159454885,286.75233097571765
1027542,-287.3614011227712,-148.63195225169315,285.77018831520775
1027543,-287.2486435114564,-148.7586067115549,286.44856602096286
1027544,-286.6852708751133,-149.15929438063876,286.7301008232147
1027545,-287.0039499065132,-148.74005907815334,286.663870318751
1027546,-288.05486452321077,-148.17841456981728,286.1622967999484
1027547,-287.88999495384644,-147.92092421389992,285.92743095218714
1027548,-289.02257345502056,-147.94330846822174,285.57824999297156
1027549,-289.9996806239208,-147.35465814101124,286.1874749042755
1027550,-289.40843972285177,-148.00346754887178,287.14015514407834
1027551,-289.2370053559599,-148.45217716707086,287.1316697758956
1027552,-289.4227284919553,-148.55271901625508,286.6773871476004
1027553,-289.6792664616781,-147.73013602998265,286.644537845375
1027554,-289.6351698703552,-147.75965402703156,286.3089523586623
1027555,-289.31743000865663,-147.3401979692371,286.70787881802295
1027556,-288.6511025697894,-146.51818954977531,285.8126423067805
1027557,-288.8329765758646,-146.38762209127734,285.40186520084836
1027558,-288.60683401379714,-147.46765228415782,284.6787957154132
1027559,-288.75760689533297,-147.49405036485553,283.8078887884613
1027560,-287.99345473287036,-147.6773454774849,283.6607788363874
1027561,-287.8415680182787,-147.66618417918917,284.0276128694311
1027562,-288.9470765864861,-146.51025464305354,283.7428353653747
1027563,-288.4254470675214,-147.17421246778713,283.8895185051906
1027564,-288.7714880839606,-148.46237472032533,283.9101479210763
1027565,-288.4903877240188,-148.78415814827065,285.068569480703
1027566,-287.9648148432191,-149.21486045385174,285.30101810550207
1027567,-287.49188834905885,-149.39663541188986,285.324574897287
1027568,-287.1350446405958,-148.97004779341145,284.68672881791
1027569,-286.8137702614125,-149.13643673735587,284.7533419797395
1027570,-285.88183509408617,-149.79439312909966,283.98219973964103
1027571,-286.3736052574664,-149.98499295488259,284.9875101559547
1027572,-286.49098473886175,-150.46311291569833,284.84024594092824
1027573,-286.80506203820875,-151.06149434204596,285.6316229683508
1027574,-286.9455369258792,-150.96175417440472,286.22873751147023
1027575,-286.86333097438205,-151.74443933293915,286.50688919503295
1027576,-287.24294320343546,-152.38154498338284,286.7882762040956
1027577,-286.85269409918277,-152.0818436930332,286.37596153436544
1027578,-287.18438979883666,-152.87700411472184,286.9380473745785
1027579,-287.24624190609757,-152.52148708426392,286.6577163213084
1027580,-287.5749293297679,-152.87540288393873,286.6056350271956
1027581,-287.02156199844217,-152.04698298649015,286.36421948647916
1027582,-287.6248517729962,-153.127375847962,286.325715501492
1027583,-287.9163381922984,-152.74834812053876,286.99732967931925
1027584,-288.4034465579716,-152.95866790905762,287.06425400355135
1027585,-289.02477053627035,-152.87354139494136,287.6367358036809
1027586,-289.6406600054847,-153.13774464381183,287.3476909328394
1027587,-289.48646540541137,-153.54366679711794,287.8505466259082
1027588,-289.86599096476283,-153.8886692903654,287.90016829192535
1027589,-289.6065860181719,-155.1767335059647,287.83882801097445
1027590,-289.50138861269494,-155.70955978798165,288.0787279927297
1027591,-289.29001653667837,-155.51627456017061,288.67905740389114
1027592,-289.08670027340247,-156.26139005403957,287.76564429242626
1027593,-289.05173520053296,-157.10439595364818,287.7250567795017
1027594,-289.53758623491433,-156.80504669167604,287.810311387939
1027595,-288.88988301178654,-156.5451425103607,288.8362288764172
1027596,-289.2116399734934,-157.06618782212783,288.8591566847553
1027597,-289.55242609546445,-156.97381116782114,289.2014923483644
1027598,-289.932161425834,-156.48710650630778,288.5645692215209
1027599,-290.5088133506638,-156.64797464089597,288.14263617206564
1027600,-290.69150253340354,-156.6655332282356,288.6158513936266
1027601,-290.3782544801117,-155.77855209138193,287.6587328932665
1027602,-291.0148300073841,-155.86748680519682,287.6111184691247
1027603,-290.9295100798391,-156.03329057816794,287.63634088502766
1027604,-290.6983014641911,-156.79938511483428,287.7284579611807
1027605,-291.80651011996537,-157.12353146146364,288.21941604437103
1027606,-291.42363288808116,-156.68863769508354,288.2926611307053
1027607,-291.98063305905356,-156.56271608644013,287.95630646106883
1027608,-291.6364904755024,-156.62908492798735,287.9222772805732
1027609,-291.2201099662948,-156.5242226100994,287.7105149542871
1027610,-290.5302374797213,-156.87690593941159,288.23972696220756
1027611,-290.3287604553146,-155.88757259648327,288.4410977474025
1027612,-290.501082103816,-155.41626955463647,288.76658448958705
1027613,-290.47056957087403,-155.76991029075128,287.89584569468485
1027614,-290.26509946454627,-155.94517282244314,287.1082974280205
1027615,-290.1663473788206,-155.55181597099616,287.61667297788614
