sample,gyro_x,gyro_y,gyro_z
1029000,-305.5299712132894,-140.19698800107227,310.4840046130008
1029001,-305.0348259593577,-139.56891589072694,309.8586611728673
1029002,-305.5196764566278,-140.53479932854592,309.14431993987716
1029003,-304.6418175291691,-139.8865366484693,308.64889927834014
1029004,-304.572244220012,-139.7934308843375,308.3761476883987
1029005,-304.80124233388955,-139.65185813062055,308.36882644858116
1029006,-304.73828557718394,-138.92687091979641,308.49901926575404
1029007,-304.9562640979298,-138.76017517513537,308.1981075952105
1029008,-305.0885378732422,-138.53170743687036,308.2168305673951
1029009,-305.69310634070666,-138.72846102877514,308.43562901874685
1029010,-305.38173025056966,-138.87048338109543,308.03242286927906
1029011,-305.60064755316023,-139.24056156481623,307.6322236761219
1029012,-305.10714745392835,-137.98200294512617,308.0279967677618
1029013,-304.79397190272954,-136.60531267512084,308.22126203824473
1029014,-304.295097247494,-136.49909560248798,307.9105631687012
1029015,-304.8293320657029,-136.43655210119877,307.65228881045226
1029016,-304.82100867756463,-136.54536097313866,307.4432955501795
1029017,-305.0457899778855,-136.76951908801058,307.79709108362556
1029018,-304.7267122995903,-137.15625314609284,307.72411662100313
1029019,-304.687396402705,-137.59914464742496,307.4748417310313
1029020,-305.3400525650141,-137.99793633392616,307.20797765093397
1029021,-305.51872544486713,-137.46819741249078,307.71094137394505
1029022,-305.3555455387807,-137.38662214734066,308.36831498947004
1029023,-305.09396152464336,-136.81504627286873,309.43961912750467
1029024,-305.1412435429214,-137.3021194508342,309.01626262381393
1029025,-303.5312133054075,-137.63042175134808,309.3977343882649
1029026,-303.19029628394514,-137.57143956052704,309.9775420634205
1029027,-302.7673952485927,-137.48003817162777,309.86764657692163
1029028,-301.6484830395705,-138.3900359658325,309.5146109373068
1029029,-302.3554296760485,-138.89085066608442,309.41090499179217
1029030,-303.27473316781607,-140.08803974078722,309.54197293132404
1029031,-302.77125390029295,-140.14609984621853,309.788821610003
1029032,-303.40190631678576,-139.42423045120333,309.8282295259823
1029033,-303.7678077794549,-139.73113949055113,310.4411080951366
1029034,-303.6792790699486,-140.01264469852185,310.136893837122
1029035,-304.2544861522125,-139.53481972850065,309.9514354032068
1029036,-304.05569615180525,-139.10379648548636,309.42999593039673
1029037,-303.4936965887293,-139.4770343059601,309.2131944876826
1029038,-303.68671469465,-138.6304709257606,309.4440332061159
1029039,-304.3331301456169,-138.30083035762712,309.31818553972823
1029040,-304.18125657251534,-138.1600711474767,309.4874955520954
1029041,-303.7292422341262,-137.3209266445462,309.03555555045693
1029042,-304.35629054632295,-138.61752989320442,309.116565320394
1029043,-304.10961154308325,-139.16393669772634,310.0574613064306
1029044,-304.0473588526723,-139.01590025936034,310.8515956408449
1029045,-304.3185218094292,-138.67385566662605,310.90255889163086
1029046,-303.66813802634323,-139.03055713944366,310.82116109190645
1029047,-304.9371572051381,-138.37366993645443,310.8836376269141
1029048,-304.57763249035617,-137.77903907060838,310.199642064702
1029049,-304.72940027655824,-136.61161124802223,310.24712180523653
1029050,-305.2956346941716,-136.2499723419199,309.64180156341706
1029051,-304.6324268645816,-135.70811821672683,308.91220159542013
1029052,-304.92906264569655,-135.67237081240634,309.30278656353505
1029053,-304.8909301020986,-135.85505583961424,308.7670806988484
1029054,-305.5005222070675,-135.4890930233159,308.66441967288074
1029055,-305.59229761422256,-136.43643040250075,308.6378776632733
1029056,-304.63877798892435,-136.75418288630468,309.0205599433408
1029057,-304.7401882817806,-136.60676592728248,309.3522589413938
1029058,-304.41815687395604,-136.29091224802488,309.6071099605185
1029059,-304.5219770860713,-135.2797427684204,309.82376946486494
1029060,-304.9538432358117,-134.7864536835108,309.83143595435223
1029061,-305.00365290593726,-135.06518984339775,309.75758292973643
1029062,-304.00217387973885,-135.20670026228595,309.90718511125255
1029063,-304.0678568831247,-135.39861705277318,309.7810593097931
1029064,-304.5039931975731,-134.47412815249504,310.71273261448
1029065,-304.6781905677781,-134.48398793517293,310.4897818568077
1029066,-304.70780852339203,-134.78335379198444,309.7444565954197
1029067,-304.9758507876469,-134.96185098170784,309.30042045421055
1029068,-305.818642961498,-135.6035541629538,309.3535937969821
1029069,-304.9226976250835,-135.22212952932765,309.9732879999272
1029070,-305.05715554459437,-135.47158225684058,310.0334487941576
1029071,-304.53746802921245,-135.77069647999244,309.79581753351334
1029072,-303.9782013643233,-135.45161867125435,309.76673128265327
1029073,-303.5534355519377,-135.18750633096465,310.2600400488342
1029074,-302.7946536535579,-134.58689963184983,309.689504564226
1029075,-302.60355133856507,-134.51398362242438,309.3943180524889
1029076,-302.87451557377693,-134.31462336374005,310.33126954388337
1029077,-302.23434103851383,-134.9069952209752,310.8389079364812
1029078,-302.2265489249987,-135.28915015324986,311.3094264098488
1029079,-302.2309308749577,-135.6396476053682,311.1275693727606
1029080,-303.0849552612128,-135.44890585380236,311.12767618828747
1029081,-303.86366173361995,-135.1379680166801,310.6114357997129
1029082,-303.8478672070434,-135.07737858433333,310.60822192387195
1029083,-304.08463308530963,-135.0785363369124,311.01711688968544
1029084,-303.2032347161584,-136.1192742985246,311.61478114779044
1029085,-303.0833569547282,-136.5235469938533,311.9105155104206
1029086,-303.27725683491195,-137.0689842330879,311.7529787123451
1029087,-303.05911235583716,-136.41159213352975,312.58757331488374
1029088,-302.68503269328363,-136.03714078025988,313.03317955549676
1029089,-303.04831102617146,-136.08934098166057,313.5738457909989
1029090,-302.95182618360656,-135.59622339937627,313.7231501268058
1029091,-303.0326369849773,-135.40186601035717,313.5245232392339
1029092,-302.9201708237411,-135.69814857717023,312.6419777029991
1029093,-303.03800647203667,-136.08572911532505,311.3002049016703
1029094,-302.7762767451157,-135.3662200401879,311.28390273824596
1029095,-302.31022085626347,-135.58074120073195,310.5004029376535
1029096,-302.28823990742217,-135.93545656194016,310.7035542848043
1029097,-302.0393698530594,-135.6828188331487,310.9857260551551
1029098,-301.7925137389923,-136.25385748064284,311.20430960849944
1029099,-302.2220830742736,-136.01816064460021,311.61470481111894
1029100,-302.36277257442396,-135.66502603656843,310.8802479281774
1029101,-302.09879670860306,-134.2861741561933,310.342171252493
1029102,-303.16073405451385,-135.07064241484653,311.08305497796977
1029103,-303.11602392680686,-134.15194389323986,311.0032471826534
