sample,gyro_x,gyro_y,gyro_z
1070500,-286.2146949744815,-302.8992014814071,222.35872004147362
1070501,-286.48397422866327,-302.87337861449646,223.5999697797272
1070502,-285.7802937140405,-303.79578692101336,222.88521399471657
1070503,-285.7619792338807,-304.30426468405767,223.49572873836829
1070504,-285.61259032733227,-304.35000131353695,223.51322198321006
1070505,-285.02937177497284,-304.4310795853756,222.79397251734835
1070506,-285.10880434300157,-305.13911290305174,223.01465396479708
1070507,-284.9447663835978,-305.0038355823025,222.92670700520625
1070508,-284.50970446303666,-305.4786831572306,223.8866510442154
1070509,-283.74318756591686,-304.9347815294133,224.4890118424364
1070510,-282.54209528610215,-303.8555554824957,224.65283429230738
1070511,-282.90516201761574,-303.0131099178236,224.26312425015055
1070512,-283.0678044410598,-303.221342906766,224.67473152363794
1070513,-282.31077850100604,-302.21377652199453,223.573429034488
1070514,-281.6815359321513,-302.1809893613408,223.6432946765829
1070515,-282.13302218167735,-301.4144193920135,223.3628572989552
1070516,-281.8970707165699,-301.37510270509085,222.77193653458957
1070517,-282.8816604301727,-300.8445093625501,222.4783567564365
1070518,-283.20016422594114,-300.35792951475526,222.36400740727038
1070519,-284.2606995198761,-299.81153095282883,222.35806966141007
1070520,-284.2953699380743,-299.26161223331763,222.542451684965
1070521,-284.9399230213541,-298.4007145225734,223.04922990925752
1070522,-284.760498201582,-298.46641766459146,223.5476659984467
1070523,-285.29677824813336,-299.3658234076054,222.62375991686804
1070524,-285.0173021049206,-300.14980807315607,222.74576729340023
1070525,-284.9836365929135,-300.8364347220177,222.85991828671763
1070526,-285.21136136626143,-300.7397430385836,222.77339972602616
1070527,-285.25621289166276,-300.02941178321146,223.36702239290324
1070528,-285.26061399194947,-300.8319718788656,223.52050060402982
1070529,-284.65910270140535,-300.49560253486686,224.12255689529985
1070530,-284.90024168301437,-299.99592140021076,224.38008578594918
1070531,-284.3510013194318,-299.9875753059154,223.80952430483566
1070532,-284.0577885800773,-299.8380304201549,223.68040067170838
1070533,-283.4631013946286,-299.8284340797473,221.98996788734684
1070534,-283.9134116261251,-299.8745005017302,222.4333041123734
1070535,-282.7966775746791,-299.96478653343985,222.63585225311886
1070536,-282.9494925169751,-300.1979596725014,222.7151290920919
1070537,-283.39681918881547,-299.4424198144682,222.94532513641073
1070538,-283.56045058597806,-299.7725568455919,222.29760561036684
1070539,-283.8475422179459,-299.5900166246023,222.64303898471167
1070540,-284.2855226744825,-299.20977395824923,222.92227111737589
1070541,-284.6332306147422,-299.02370916678956,223.02698732320653
