sample,gyro_x,gyro_y,gyro_z
1032500,-296.5911195304887,-179.50139227360484,344.5140009817612
1032501,-296.9247016597157,-179.67295299892305,344.75611045871835
1032502,-297.0110961714905,-179.37589036029337,345.2247568109322
1032503,-296.7286913220841,-178.96257218944336,344.96240019792964
1032504,-296.7965625386218,-179.26152120588424,344.24619417627247
1032505,-296.6245193550507,-178.61397880987093,344.30648623608903
1032506,-296.54793267508916,-178.70915525836483,343.92415693866604
1032507,-296.7381536448733,-178.91893339448023,344.33017691599173
1032508,-296.6444823337946,-178.71067725363022,343.554754125272
1032509,-295.549191505355,-178.8954332001607,343.5897774464361
1032510,-294.76695216808463,-178.6868252385146,343.42896231606153
1032511,-294.49682698497526,-179.004620166777,343.55549666294024
1032512,-294.2715763416933,-178.2475776265924,343.4084493873322
1032513,-294.49171618634705,-178.75020490840146,343.28038352251053
1032514,-294.7678209639655,-178.50686661509798,342.65350400542405
1032515,-295.26216318356035,-179.0510157980484,342.74152199965823
1032516,-295.2821696465601,-178.16100192939314,343.34529138826656
1032517,-295.6459171992194,-178.38611933795013,343.19488513852014
1032518,-295.8840361848071,-178.72847575401255,343.4746883354353
1032519,-296.370466267996,-178.7825512803194,343.49077313605693
1032520,-296.7162528438946,-178.55498944056873,342.8454553322606
1032521,-297.16594996955257,-177.99391358328745,342.99551155417805
1032522,-298.0635256661053,-177.95210859685318,343.4872293406252
1032523,-297.19413678950843,-179.01597951166048,342.8249164693228
1032524,-297.76857251753853,-179.17360023652134,342.3826147748723
1032525,-296.9539090589327,-178.8293308114397,342.5958024359821
1032526,-296.80667836087173,-178.2271533583989,342.9067304438315
1032527,-297.51422118475665,-177.60128800142556,342.6792566272986
1032528,-297.4887894256924,-177.33721682231584,343.36936115965716
1032529,-297.11777055409357,-177.01921487234867,342.92874380153074
1032530,-296.9087837046919,-176.68559774908044,343.28412727305926
1032531,-296.8539871420213,-176.7805422781898,342.2011590350043
1032532,-297.0376314885295,-176.6825076905753,342.58011727202074
1032533,-296.8684552520165,-176.70618753359312,342.68910857686507
1032534,-296.29050244568566,-176.38369624529065,342.330291667091
1032535,-296.7223319386144,-175.99767565092262,342.52256465046395
1032536,-296.3990696311394,-176.10062721632468,342.9990648363451
1032537,-296.5649672111659,-175.6099193179974,342.3258461676053
1032538,-296.5065827869594,-176.30066634118674,342.1287951333589
1032539,-296.1489127203353,-176.43945196837657,341.60763647584355
1032540,-295.6810520737894,-175.71220900853703,341.47415844767505
1032541,-296.1513080158324,-176.78142469278546,341.56474469152846
1032542,-296.0734886221431,-177.27131925548034,341.2478073673454
1032543,-296.00690860857685,-176.99346918278766,341.68675800007804
1032544,-295.8500255817309,-176.6390688896414,341.8063720571308
1032545,-296.53554030701514,-176.2608737061484,341.88168508767814
1032546,-296.5484829645038,-176.1012991332157,341.77152353245134
1032547,-296.03710625633073,-177.24886671575996,340.53695270341126
1032548,-296.199823949368,-177.12717574672922,340.0603967891912
1032549,-295.9783204993549,-176.89404368325103,339.99602918931134
1032550,-295.9205761345309,-177.661081177928,339.6402044061739
1032551,-295.8515610028039,-177.54956909503446,339.9042216649312
1032552,-295.7402170120362,-178.2414782888323,340.0124376679203
1032553,-295.91197552234286,-178.83949387416945,339.9347458693904
1032554,-296.8469231722238,-179.0913977124206,340.2367163121983
1032555,-296.91533864320263,-179.03483666957843,339.8320939841758
1032556,-296.6631422145824,-178.71552591790407,339.8914549634933
1032557,-297.1075446486495,-179.0269823926219,339.48550527440426
1032558,-296.5053847500827,-178.0372881486998,339.8590960195742
1032559,-296.80432152629146,-177.43026644960676,339.4810729213975
1032560,-296.3271034360412,-177.55968036927035,339.5209875559936
1032561,-296.18588392842116,-177.07377659793005,339.16907231272813
1032562,-296.712337972206,-177.21168421740552,339.2894665714868
1032563,-296.1329383570614,-177.4216866758953,339.0094134141898
1032564,-296.9951851202872,-177.9045473667458,339.5587000316358
1032565,-297.3460295469718,-177.88319826620847,339.1224862606846
1032566,-298.3785604404955,-176.95617953439506,339.90097615561524
1032567,-297.67219603203546,-177.25594854024058,339.73670862089233
1032568,-297.54723938756393,-176.6447897220719,339.5404661360344
1032569,-296.9554394601633,-176.74659792431373,339.9590459788076
1032570,-296.5584400294316,-176.8603372849725,339.8556301232597
1032571,-296.4719998551824,-176.73349202292565,340.03486512171077
1032572,-296.57699808423695,-176.89161995960274,340.54641436625974
1032573,-296.78199866809484,-176.10861978464933,339.77063801434
1032574,-297.51701279717923,-176.09867381144275,340.1671244571742
1032575,-297.25542337093464,-176.5893093246901,340.06320578958247
1032576,-296.6451119545752,-177.20118700236807,340.3746299551947
1032577,-296.34002453164516,-176.89855160281942,339.51556374509
1032578,-296.97075302487116,-176.39405253317966,339.9992334218362
1032579,-297.45454974254346,-176.1179559825287,339.6123252004836
1032580,-297.47800939238743,-176.81141818258,340.09863507015064
1032581,-297.5634027502552,-176.59378088649152,340.4523468504941
1032582,-297.5230753180211,-176.32929547426934,339.5690644210729
1032583,-297.4201331195894,-176.48219903594597,339.36686565897384
1032584,-297.138157877906,-175.82307049163032,339.11822642617693
1032585,-296.10378556920267,-175.89961424943024,338.5911299327193
1032586,-296.30013261819715,-175.16043539247752,338.45477861727034
1032587,-296.88452155046633,-175.8448250628535,338.3478397329663
1032588,-297.68616058980575,-175.62367785031768,338.50918582031466
1032589,-297.79197382550063,-176.46828574368843,338.19799156207347
1032590,-297.62572504797834,-176.17605698573885,338.9513141991319
1032591,-297.8624012820974,-176.5537507147519,338.7318055610704
1032592,-298.1135538002201,-175.99381696560116,338.22422423581406
1032593,-297.74990909250675,-176.51467926877328,338.33766060871295
1032594,-297.55890538328566,-176.03139427316205,338.6628607747244
1032595,-297.6543660126956,-176.29030084730994,338.9627791192816
1032596,-297.09371903990717,-176.20936693806055,339.2852708642344
1032597,-297.64010908713595,-176.1602324642822,338.8573876802882
1032598,-297.5626104348619,-176.63687693755048,339.65002797603097
1032599,-297.0812594078241,-176.24787645650153,339.9867685485451
1032600,-297.3514105137258,-175.88788471502036,340.24230967832943
1032601,-296.06880856965546,-175.28257556116475,340.5281392889965
1032602,-295.84396868913143,-175.4638560014251,340.60502213974587
1032603,-293.7940882757526,-175.48250925297242,341.2814333670227
1032604,-294.41161257240145,-176.26160086981568,341.07984093770017
1032605,-294.39470953177806,-176.32108428625634,340.38079172262
1032606,-294.4607168978921,-176.88698124221656,340.4023217856526
1032607,-294.6274621147875,-177.5049445677353,339.77967484484634
1032608,-294.42142410443626,-177.0758744937275,340.152400170944
1032609,-294.7199859619109,-176.57713543836337,340.2644077586957
1032610,-295.54837877009027,-176.6358732492631,339.3248790862473
1032611,-296.08543866498655,-176.66485490041484,339.2434053489849
1032612,-296.607654151065,-176.58558937880062,339.8712193469153
1032613,-296.50959432389,-175.87580317703697,340.0524858725986
1032614,-295.90915939856023,-176.21863395035933,340.2938834079361
1032615,-295.26766175792517,-175.80841670263413,340.08576525623135
1032616,-295.2916924643052,-175.7484527036614,339.4304162349957
1032617,-295.0947358255216,-175.36288231009573,339.9619910765767
1032618,-295.4377674196648,-175.42547867948136,340.05053728238516
1032619,-294.9644649401102,-176.19550897619197,339.76795755952514
1032620,-294.9890311749042,-175.88126089697755,339.3001357852781
1032621,-294.8494539923766,-175.76835397230116,338.99215222795624
1032622,-294.8482478528981,-175.74603909763795,338.6855087641378
1032623,-294.5480638280897,-175.2580911121184,339.297702979507
1032624,-293.4797406984786,-176.42298962586014,339.4307146506569
1032625,-293.6821386447982,-176.84821723232878,338.93575898403196
1032626,-293.2751796608275,-176.33878597527618,339.23711397598845
1032627,-293.75592131066475,-176.10081480325857,338.8439843263305
1032628,-294.4935872768054,-175.85515135759397,338.98008879338835
1032629,-294.6775038531807,-175.66963120436432,337.9983544854289
1032630,-295.37672875889257,-175.7066102332533,338.1979085525415
1032631,-295.2321945903485,-175.68346442970665,339.0793100766274
1032632,-294.65112367275214,-175.66639376481584,338.5533502731768
1032633,-294.21677898467215,-175.75241029275256,339.1515324839398
1032634,-294.71031640745576,-176.4332629547126,339.41899058525115
1032635,-295.07826650300865,-176.52633722938924,338.82317415859035
1032636,-295.08302757876476,-176.2273829989357,338.63802286504415
1032637,-294.93664415690694,-176.27887405712823,338.22360872184333
1032638,-294.8683640557561,-175.31471146435615,337.75425036837845
1032639,-295.5027225968093,-175.76885509803708,336.99151664715845
1032640,-295.8924353376006,-175.68350671599043,337.0340821942617
1032641,-295.69977222689994,-175.36837559135216,336.4546040662235
1032642,-296.08579264186847,-174.1791829803441,336.5997981894796
1032643,-295.98521404085585,-173.6385042354517,335.4262317189516
1032644,-296.08343883481444,-174.1731029620968,335.1660682812348
1032645,-296.2304708108523,-172.5277440277439,335.52724206859
1032646,-296.01051405891417,-172.6114679354123,334.95631090269455
1032647,-296.47297773596546,-173.03583536547035,334.96187915344444
1032648,-296.0842090221598,-173.3843229375011,334.0629384403897
1032649,-295.3981116113913,-172.78677908285783,333.7660257917265
1032650,-295.23013275522555,-173.3662781126051,334.37524619700866
1032651,-295.18291411851465,-173.10103204495493,334.50977079949763
1032652,-295.4516436470671,-173.4785139168673,333.8302692334252
1032653,-295.3026260962469,-174.75070195446924,333.0219181159584
1032654,-295.8413771943572,-174.3880788400235,333.9170523813786
1032655,-295.6243645461253,-174.06645680466903,334.29005472423034
1032656,-295.8705840540363,-173.49771381484044,334.2800019351968
1032657,-296.12233244319856,-173.2968261053122,334.14130624874264
1032658,-296.19234685256407,-173.26440163163426,334.2631371854831
1032659,-295.61192132570443,-173.78382959567801,334.08757488114685
1032660,-295.318524377077,-173.12635381730072,333.8419048369177
1032661,-295.02297139177296,-173.36868131229616,333.500479578964
1032662,-294.15335546244216,-172.0464935263422,334.06891644115774
1032663,-294.70534674756544,-171.94500872612662,333.7419842829513
1032664,-294.79043689085796,-171.81688804642093,333.78608597265077
1032665,-295.2844422424672,-172.01505300283523,333.9849918490294
1032666,-295.2685464965003,-171.77145281965247,334.17061146713445
1032667,-294.3304661957244,-171.61223002072506,333.62182000076837
1032668,-294.6518660652198,-171.62611015831448,333.2122141185632
1032669,-295.23184475765186,-171.15707400586862,333.2206127606686
1032670,-294.573825697866,-171.15463581003064,333.3499725044548
1032671,-294.7297245035764,-170.45708889968407,333.5456788042612
1032672,-294.4384101459744,-170.225451722381,333.395583183801
1032673,-293.8938228343596,-169.40687135442454,332.8016523599333
1032674,-293.0758701182281,-169.3741263578407,333.1642838154163
1032675,-293.9178555358569,-169.74783465282238,333.0739773380385
1032676,-294.1109329180516,-169.99577161813767,333.85154831790805
1032677,-294.18828757745894,-170.73154450893455,333.9744812605652
1032678,-293.16055747949105,-170.32494148211686,333.4803102782029
1032679,-292.87057807778666,-169.90921038425253,333.88032897108576
1032680,-293.61225188884475,-170.54908024177547,333.84188125031903
1032681,-293.56152118852026,-170.47392419935858,333.76589739156645
1032682,-293.50585433856014,-170.49025524406062,333.7431217228226
1032683,-293.2202463216328,-169.61382087727262,333.9910890036475
1032684,-294.03403607274333,-169.52934026801287,334.73111069511947
1032685,-294.0789364041171,-169.96025906088155,335.5144325364456
1032686,-294.01517741321777,-169.80481900303178,336.07965772823474
1032687,-294.2081027189165,-169.91495482218716,336.30626740926897
1032688,-294.1525904237358,-169.88073915741955,337.2453730665208
1032689,-294.3305961083576,-170.30241072989128,337.4266975265479
1032690,-294.630381565573,-170.271646915354,337.12739120884515
1032691,-294.79704264227365,-169.79838714365184,336.68538840037655
1032692,-294.3382237127682,-170.09931847781436,336.7930400533431
1032693,-294.75574883312805,-169.74815081886774,337.0929826458265
1032694,-294.96212086460775,-169.95360734810288,337.22508612921877
1032695,-295.38289122478915,-169.76785854471584,336.78423030695797
1032696,-295.6423855070468,-169.8120592026616,336.6662703489187
1032697,-295.89119081092366,-169.9946428480061,336.13974436600404
1032698,-295.62587743228625,-171.03395628835486,336.3464884017743
1032699,-295.3754881642906,-171.69138933545605,337.0100797546808
1032700,-296.1916506548014,-172.41156869370494,336.8834676374438
1032701,-296.68893773488895,-172.43244068407765,336.55649153229615
1032702,-296.65557424591873,-172.42575201589457,336.3555992971188
1032703,-295.4714191016517,-172.57073422045212,335.9549483865504
1032704,-294.9751392643893,-172.1953403723381,335.6407674748294
1032705,-294.8088227346458,-171.77285444906508,335.89295061816017
1032706,-294.1963020587876,-171.23648364221543,335.9712612024142
1032707,-294.97644445538026,-170.49675129025252,336.58444166954814
1032708,-294.68504405213235,-171.22224783647155,337.2107551799134
1032709,-294.6760685022839,-171.73567756269688,337.4524772107106
1032710,-294.6809411100485,-172.1960338601611,337.76766166659354
1032711,-294.76163131205453,-171.68845730767652,336.96168953092945
1032712,-294.7420856911143,-172.2064048375714,337.2206949721031
1032713,-294.7017668520585,-171.86748353363117,336.84910042428737
1032714,-294.7446372713155,-171.68648309286002,336.7974294671714
1032715,-294.8921571818928,-171.56256177424325,337.1356219101188
1032716,-294.598776832451,-171.8773383820841,337.27777305625006
1032717,-294.6191210122939,-171.9474381758941,337.3083164932099
1032718,-294.4429667108721,-172.07312797802484,337.8426297631674
1032719,-294.19235977273104,-171.6136351525786,337.47298075098513
1032720,-294.73423094187825,-171.23260646978002,337.77974787729966
1032721,-294.885942769519,-171.56670553474814,337.5105143035893
1032722,-294.4188904230757,-172.2851877151855,337.5053939927179
1032723,-294.8481268794829,-172.48718604343998,337.6324167039643
1032724,-294.8584570639145,-172.15810210888463,337.17791043173344
1032725,-295.0795840781832,-171.95639910913252,337.3253311334311
1032726,-295.3576389672889,-171.8971209497517,337.8104305872908
1032727,-295.649632007119,-171.85617002283414,338.23109006896294
1032728,-295.80340451015246,-170.7815045365363,338.38148085429685
1032729,-295.7843590714944,-171.3953339707807,338.89036490710095
1032730,-295.4501089924624,-170.93518437989303,338.4282436561868
1032731,-296.0226706100277,-171.44481780293634,338.0882516715625
1032732,-295.5652976252714,-171.0531853045725,337.3327965495186
1032733,-295.47465317927504,-172.06624823765597,337.7915099162841
1032734,-295.4808233355131,-172.46471864579505,338.15081969793505
1032735,-295.13649622255025,-172.14544965001625,338.2944128850628
1032736,-295.72821567938894,-172.708976715641,337.92030903976547
1032737,-295.3785364093511,-172.89229960015157,338.0948285081798
1032738,-296.1159286143505,-173.2178740328645,338.62702225574736
1032739,-296.0228580284315,-173.79046992350425,338.44038719783936
1032740,-295.6822759495869,-174.37607149269067,337.9443611315876
1032741,-296.74922925469747,-174.47121201776844,337.570859579081
1032742,-296.35807991499263,-175.0880427028024,338.3433055049939
1032743,-296.8355815658197,-174.65622671629447,338.0365194883379
1032744,-296.7815695850667,-174.09201852518953,338.4568762489249
1032745,-297.4451968127751,-173.6405038925421,337.25766454663864
1032746,-297.08744749613146,-173.20727794546818,336.8305238393482
1032747,-297.3676278573661,-173.08258923986017,336.560070653846
1032748,-297.06414892811836,-173.9665391931313,336.64984516157404
1032749,-297.2637938389464,-173.90858244665813,335.9362407439675
1032750,-296.43132659216946,-173.70483683378106,335.41891601359134
1032751,-296.68693362154477,-172.59604700974643,335.34198208536793
1032752,-297.71106416310846,-172.09357647408254,334.91560591186504
1032753,-297.56050951137695,-171.30385479363792,335.1420146978732
