sample,gyro_x,gyro_y,gyro_z
1030000,-314.8807303845805,-150.41943329032128,328.8536994383046
1030001,-314.28480153706903,-150.46103646005446,328.7288120945529
1030002,-314.01705941137345,-150.1655528576357,328.1874933763677
1030003,-314.01888390274644,-149.39386488553052,327.9019729114969
1030004,-313.7734250558762,-149.70996556138059,327.617972257876
1030005,-313.8304824839527,-150.57299565426717,328.0644563366024
1030006,-314.25176810563664,-150.38477885114025,327.7927379101518
1030007,-314.128971400111,-150.53629538574873,327.10182095374245
1030008,-313.43553750800726,-150.18788006331346,326.87189365955
1030009,-312.9107420446884,-149.9771031809736,327.56763674363077
1030010,-313.0175894867512,-150.39718075770693,327.2182550803577
1030011,-312.46038945788104,-150.85640983457253,327.03803449928785
1030012,-312.03746479324053,-150.51744568017668,327.8593444930216
1030013,-311.8841558372944,-151.2567462680711,327.34927741830643
1030014,-311.17859187932254,-151.60048695824287,327.04608736655405
1030015,-310.34569621380365,-152.27326637577002,327.62783482081613
1030016,-310.3026022686721,-152.8581533456219,327.31971374361177
1030017,-309.98668437411175,-153.6291384849666,326.2839152058276
1030018,-310.23138158875435,-153.61215728527642,326.2775861509572
1030019,-310.5546247803001,-154.42804619921804,326.0134511865306
1030020,-310.38717424387903,-153.763591307053,326.2486005406647
1030021,-310.31559953167124,-153.8251611878177,326.3717291370395
1030022,-310.12012609538857,-154.03431463335784,326.92042315014913
1030023,-310.0372994875787,-153.194369669431,327.0518946561786
1030024,-309.33357406372824,-152.80628682589997,326.49151107496783
1030025,-308.8392197219322,-153.36768488226483,326.26974093947666
1030026,-308.48345765027113,-153.236082016648,326.9499184961962
1030027,-307.8862453882266,-153.14733607925427,326.91493574138394
1030028,-307.66042721815336,-153.3208028051626,327.3939700334306
1030029,-306.9239558798667,-153.46352647565055,327.69333029954515
1030030,-307.07915409814177,-153.5753512227455,327.3761600597064
1030031,-307.0476004886021,-153.06966234131662,327.3366860048237
1030032,-306.7684760283324,-152.88409512846843,327.29344886373786
1030033,-306.71519142102585,-152.4688586246945,327.64729204128054
1030034,-306.71920264268084,-152.16024552996961,327.4718823989301
1030035,-306.826689856024,-152.08166351593425,327.45783374453845
1030036,-307.00899988914676,-151.95380848888362,327.20324697748106
1030037,-307.59423325483874,-151.71935611055247,327.7945834425935
1030038,-307.7977386242632,-151.80293379723327,327.59703766319103
1030039,-308.785547709009,-152.19314079952437,327.6898842937386
1030040,-309.4201652342289,-151.6993127344682,327.22102281933525
1030041,-309.23921558138676,-151.4481470414931,327.8373143293237
1030042,-309.2629526175318,-151.66984367509554,327.17344616701945
1030043,-309.0902945328771,-151.6791173474382,327.15806244266633
1030044,-308.7671950307059,-151.3779412445482,326.85310010156076
1030045,-309.4339146123273,-151.37344561104007,326.9537429491109
1030046,-309.3263199798174,-151.01308847260475,327.6043005703022
1030047,-309.2374616625385,-151.03903335926583,326.49279383665976
1030048,-309.704312632649,-151.6939509926272,326.9184383094818
1030049,-309.34551693081175,-151.45296840998864,326.99338962149284
1030050,-310.2281569291217,-150.80244034630914,327.7314336171872
1030051,-310.0769475290295,-150.35835318199028,327.28694426204675
1030052,-310.38258920754043,-149.87483935762222,327.56324929063805
1030053,-310.05166758524604,-150.3044061544966,327.50794635381936
1030054,-310.42479744026963,-150.33060061699274,327.47478617083374
1030055,-311.1464048285046,-150.379840819925,327.96968860902365
1030056,-310.96987310100724,-150.6944552975509,328.1031371274813
1030057,-310.90943623385044,-150.41471738005808,328.64718996297637
1030058,-311.2847085576752,-151.08363951066013,328.6906101532422
1030059,-311.4076542097862,-151.49061936719067,328.13447144384673
1030060,-311.5363465832723,-150.9458952216588,328.6893698273635
1030061,-311.8967243592476,-151.0468843050776,328.0862480791122
1030062,-312.057642642769,-151.2724930948705,327.82500678264984
1030063,-312.07905445988723,-150.4810681836157,327.58966563672925
1030064,-312.09436046146897,-150.13218726214433,327.7753439473216
1030065,-312.3202390811343,-149.5069082480688,327.1800575606461
1030066,-313.2874492488934,-149.77026938071188,327.7890393923053
1030067,-313.8563478643762,-150.2967645529666,326.7023592649073
1030068,-313.90350305748166,-150.75756513582206,326.8306711701738
1030069,-313.86497606817653,-150.22490611863645,326.85799621960524
1030070,-313.9036546433872,-150.3337733392702,327.29127244062084
1030071,-313.71461707639816,-150.54175932304494,327.13438119284524
1030072,-313.525251185741,-150.58274156794607,327.24548151649554
1030073,-313.92425041525803,-150.6473171449933,327.17128869177117
1030074,-313.25180741756526,-150.70442468608744,327.73809227398317
1030075,-313.6927426651393,-149.7123944560106,327.29633527176793
1030076,-313.9621022371257,-149.73565822914165,327.3419055506537
1030077,-314.16583507587416,-149.28726892024298,327.22361315344205
1030078,-314.7591879022362,-150.19410426281536,326.83920073228114
1030079,-314.70687082944846,-150.09275206722606,326.67487527404995
1030080,-315.6293480882484,-149.74073902058683,326.6632479090175
1030081,-315.82804095383005,-149.36609113523969,327.2333053636917
1030082,-316.24480420250904,-148.62221041063592,327.3299299436202
1030083,-316.24905672932147,-149.6441430182498,327.0525584168234
1030084,-314.85929181384824,-150.38170274427355,327.01085388342455
1030085,-313.8923977177389,-150.84502621996555,327.0052264249728
1030086,-313.208832254634,-150.59950779658,327.20630491723585
1030087,-312.87159308196266,-151.19633111828122,327.77712901274776
1030088,-312.84038904497555,-150.3612485039525,328.38467625418605
1030089,-313.0265854001843,-149.91187977858235,328.347639318836
1030090,-313.1028420464545,-149.12887180841727,328.4721140526317
1030091,-312.4136736705102,-148.58987661555523,328.2347520861595
1030092,-312.63957852128954,-148.77043134210808,328.6637428430656
1030093,-312.64971767584365,-148.28157164749138,328.3124148543538
1030094,-312.67440844719147,-148.69853094631804,328.3026188981223
1030095,-312.73404241310317,-149.6798070949823,328.8422880612991
1030096,-312.14252445174327,-149.92799226037974,329.04091943916444
1030097,-311.7975457050864,-150.01406797346993,329.19224732867355
1030098,-312.46758545206615,-149.61019488509322,329.7098244200357
1030099,-312.3418221635884,-149.66386791153224,329.4323208160534
1030100,-312.748870764234,-149.03680428096544,330.0119856748528
1030101,-312.82418129157435,-149.04762295499864,330.26400554088724
1030102,-313.175471445885,-149.09452914341614,330.41485300834273
1030103,-313.4203233954794,-148.86911282171644,330.33185787100535
1030104,-313.2056389743892,-148.36306557270746,331.58229539350316
1030105,-313.2153095973723,-148.28825495708963,330.8569788828381
1030106,-313.004204161265,-148.7804317314179,331.46875822116743
1030107,-312.1853025100726,-149.29951461853418,331.2516919916208
1030108,-312.87224797772313,-149.04136183202817,331.09493927557395
1030109,-312.3541478115937,-149.41694609575543,331.49589158658426
1030110,-312.74535675732164,-148.7891354072494,331.63094342390076
1030111,-312.4600625568856,-149.15806484559832,331.7403174144409
1030112,-311.39026992184256,-149.1341929317226,332.28740919904897
1030113,-311.60766295837396,-149.64639678389906,332.03376982802627
1030114,-311.7076585991582,-149.66608955637705,331.7683440993568
1030115,-312.11163704191756,-150.06062096307048,330.75588714161967
1030116,-312.3166398946933,-149.83319211222832,330.445884787507
1030117,-313.17336959439405,-149.67591101371997,330.8249748617216
1030118,-312.6087861976587,-150.3719639609992,331.0675272095298
1030119,-313.1982971392429,-150.75654246369058,331.4258524726716
1030120,-313.27198770699476,-151.0393861801928,331.8917665395602
1030121,-312.68732505328387,-151.0324425836993,331.33470525977674
1030122,-313.3062700991621,-151.03307679903168,331.0310032706014
1030123,-313.0492947439356,-151.33585743896978,331.1378843896735
1030124,-313.73367558184844,-152.43938086619283,331.4024611161974
1030125,-313.94660321978114,-152.48604319401147,331.67251448589826
1030126,-312.62180499261945,-152.29145918143078,332.523920550739
1030127,-312.89839047259346,-151.841986994208,332.53734955810245
1030128,-312.5904781252363,-151.16270099282056,333.24378072438157
1030129,-312.67161883763646,-151.60933289148218,333.99197669028644
1030130,-312.83685639688383,-150.7930973593964,333.33650823357857
1030131,-312.45986993778394,-150.65054851151902,333.1905177885564
1030132,-312.30494245622396,-151.47692931639472,333.2634707702068
1030133,-311.88487208291366,-150.74598943299245,333.09943070811295
1030134,-311.6503581266524,-150.55762596330266,332.16630393378426
1030135,-311.07232165672593,-149.66416677475974,332.5923010246432
1030136,-311.8654558052128,-149.87393261277342,331.8130149780159
1030137,-311.35871378737744,-150.17218693749436,331.75371328254863
1030138,-310.7880832232106,-150.33696868326388,331.7147617112565
1030139,-310.48381550101294,-150.63508681951294,331.1739927859512
1030140,-310.3401836375216,-150.79512772467547,330.7699795118012
1030141,-310.9322110206562,-151.35009884823143,330.8612544457754
1030142,-311.0767245370475,-151.36713897851195,331.9850105978376
1030143,-310.80970853005186,-151.40382564740915,332.77042591214604
1030144,-310.72310344446754,-151.82168929292177,332.5426764116213
1030145,-310.4329418774088,-151.47708354473897,332.9267262854117
1030146,-311.1742915236205,-151.84339887554466,333.03426958377827
1030147,-310.24906633886957,-151.62586802761544,333.6642180664227
1030148,-310.1898365002357,-151.84582369563537,333.26033237960195
1030149,-310.5604847158147,-150.9473357305804,333.31546984770085
1030150,-311.05305299714905,-150.92313542251162,333.4475355237448
1030151,-310.30044768277224,-151.14412318126304,334.1241916326211
1030152,-309.9349851220975,-152.4179031351047,333.96304266110525
1030153,-310.049502265334,-152.40617890955812,333.9812767538312
1030154,-310.33381133506936,-152.6135761367173,333.81779171253083
1030155,-310.63086630526857,-151.8913015491364,333.6854658807554
1030156,-310.5135618400426,-152.14778932024976,333.55093363798545
1030157,-310.61261391777225,-152.54452805226725,333.31255521001594
1030158,-310.0965009077923,-152.8125371723639,333.3085294984761
1030159,-309.6689064839322,-152.45173929709605,333.52380397912185
1030160,-309.0931346489358,-152.32445451452554,334.68539533338964
