sample,gyro_x,gyro_y,gyro_z
1060500,-310.0310163267913,-319.9770601058224,270.98882650729365
1060501,-310.8111513155137,-319.9749179891744,270.6108694087486
1060502,-310.80166152523316,-319.6755675049401,269.43302002414873
1060503,-311.36522085491134,-318.6001676585679,269.00384629871087
1060504,-311.2819746909209,-318.5866960765479,269.90087174626274
1060505,-310.97942595441265,-318.08362410793046,269.3411550527766
1060506,-310.863867462837,-317.8414791209494,269.8111716963182
1060507,-310.3848653279665,-318.151673418722,269.5522699183958
1060508,-310.82415025515843,-317.3739862842725,268.83312065051837
1060509,-310.5129530817871,-317.7732965412927,268.7646724534
1060510,-310.4216165481345,-318.15565294442126,269.35039018165065
1060511,-311.296913097505,-318.30096204858694,268.85308984634673
1060512,-311.5527077656283,-318.3531451465796,268.4594146223872
1060513,-311.3518203072958,-318.53489098589637,268.59216737255224
1060514,-310.6224124403425,-317.6267435964292,268.46169611619183
1060515,-310.83411161880923,-317.22133235096726,268.5353202227637
1060516,-310.9423560749535,-317.79538688102605,268.80522991018995
1060517,-310.8688210369472,-316.9364012118139,269.0034917416503
1060518,-311.460751362332,-317.12343818811905,270.0242719996283
1060519,-311.487799954384,-317.09744515721604,269.5944200230334
1060520,-312.0466432954543,-316.47405604763003,269.9121145325839
1060521,-312.14172171973405,-316.7580006052699,270.34540977384944
1060522,-312.4937746926272,-316.7153841132563,270.3423989902563
1060523,-311.7936938670855,-316.10064266407585,270.5506329479265
1060524,-311.999484496595,-315.88463712835994,271.0086621995677
1060525,-311.8527362736788,-316.09035024598035,270.6109446387557
1060526,-312.2238175956618,-315.8930390834172,270.3107370353368
1060527,-311.82921323848643,-316.2480583128265,269.8360607758314
1060528,-311.3030156955081,-315.9593344157998,270.2743435201766
1060529,-311.29614585591025,-315.0474535066292,270.16166506348276
1060530,-310.83578623294795,-314.68027182173023,269.8862167733783
1060531,-310.0575676129183,-314.9598254160557,270.2171288479096
1060532,-311.1008901325007,-314.54372997302005,270.13728216579256
1060533,-310.3388272336427,-313.8680682224664,270.4697019562464
1060534,-311.5418253162998,-313.57704212023856,270.4850142452315
1060535,-311.1373627095662,-313.6170060393169,270.9191519659608
1060536,-311.2225186423369,-313.39446268276197,271.58238139517806
1060537,-311.7911082072143,-314.38343831505193,271.2577352710838
1060538,-312.5499406830077,-314.6032047948298,271.99986780495664
1060539,-312.83728664075755,-314.5978185920819,272.11474085289893
1060540,-313.44867089840085,-313.50929558480124,271.61141671676484
1060541,-313.58721082720587,-313.57165620768177,272.0297753322071
1060542,-313.72845685499806,-313.33716411574835,272.27532397834693
1060543,-312.987979859731,-313.5429281782126,271.50113730363665
1060544,-312.6220003434498,-313.6457713926569,271.5766987811366
1060545,-312.7392381592778,-313.7226288647316,271.5993578413814
1060546,-312.92263216185876,-313.2706987665388,271.5551158790507
1060547,-313.13798307237374,-313.1803330029662,271.2232584859661
1060548,-313.008414588696,-313.5347336741612,270.82669986660517
1060549,-312.7521177837047,-313.96889030602625,271.01904342614824
1060550,-312.69365604720593,-313.31341841778834,271.57933249061364
1060551,-312.93349960289004,-313.49281590429854,273.026014622435
1060552,-312.936488733918,-314.30199486680647,272.576693862393
1060553,-312.6218988399083,-314.58789523176813,272.21358993235145
1060554,-312.64271382537265,-314.8636746884285,272.06099841480085
1060555,-313.04017734941095,-315.157257814062,270.8632274018351
1060556,-312.8443423734777,-315.13323092701955,271.1138331227462
1060557,-313.81281437237084,-314.7320231390108,270.4599221206557
1060558,-314.4978658819563,-314.6052351372386,270.99660238988196
1060559,-313.39961540267467,-314.7331506991429,270.78700149320565
1060560,-314.1822823210806,-314.629217931122,270.76808392216515
1060561,-314.0010043224224,-313.9104007789031,269.91731211193945
1060562,-313.89651434301425,-314.4617348356871,270.107538891951
1060563,-314.1361488273582,-313.77738850570955,270.1228588180935
1060564,-314.7742932061105,-314.1707806927577,269.77760833616134
1060565,-315.47937910787135,-314.1890257723171,269.75619803692905
1060566,-315.12414969923293,-313.8783088535012,270.8939704014577
1060567,-315.53071725375685,-313.3201041176242,269.54687563502506
1060568,-316.2391925399489,-313.40713127657386,268.9781837969533
1060569,-316.09234733174407,-313.0087743775804,268.95715083932316
1060570,-316.0512461002378,-313.94581430958584,269.77638447908373
1060571,-316.2882850608251,-313.8381922790512,270.6898564106544
1060572,-316.322055194836,-314.19437832157047,270.1942491185937
1060573,-316.31105916174334,-314.09500050952425,269.94788051981317
1060574,-316.20186890834054,-313.753449048765,270.2638614449993
1060575,-315.5937821371051,-314.41207985089824,270.19190823759607
1060576,-314.93214938659804,-314.47543891321345,270.2151817183345
1060577,-315.33856863773525,-314.83270788881657,269.93808074092794
1060578,-315.2024264607745,-314.9373597119822,270.7216736587826
1060579,-314.81032578818287,-315.11277453702183,270.08469015262637
1060580,-315.1143554391698,-314.8398043606737,269.68202503814814
1060581,-315.0520612427964,-314.89227965162723,269.3006884688302
1060582,-314.91037491353626,-314.54814699028196,268.73477313836054
1060583,-315.2886700725864,-314.8720915534181,268.67283026145293
1060584,-315.28142266908503,-315.25289084673574,268.2548524883712
1060585,-315.1374710753555,-315.67910955270776,269.04178844918727
1060586,-315.719429853687,-316.11413059086567,269.486953090284
1060587,-316.02589831528627,-317.34183091622515,270.09395843134524
1060588,-315.78073166853136,-317.2219667297375,271.26869466055615
1060589,-316.3586444561602,-316.66987624759804,270.52340732914394
1060590,-316.1793944748148,-316.0579984867976,271.1144349047405
1060591,-315.82886044711563,-315.753427056885,270.84804197347654
1060592,-315.2649301274534,-315.67786560709817,271.12832043302075
1060593,-315.24752436767983,-315.58371629651094,271.1381876984644
1060594,-315.1891797287371,-315.63697112551574,271.26982039737175
1060595,-313.92624191611657,-315.48542403072696,270.98605581041016
1060596,-314.2666880657142,-315.09685190704784,271.34938028466246
1060597,-313.82510555806715,-315.3672483612453,271.59626713336223
1060598,-314.0038883950659,-313.8300981363359,271.9371001481819
1060599,-312.9737206095367,-313.6292866330546,271.68064077292934
1060600,-313.28163106885614,-313.75987229979444,271.5309604552047
1060601,-314.0363919630845,-313.7959139476783,271.23564805525933
1060602,-313.7390217347886,-314.088762318194,272.1433837281314
1060603,-312.9816471812021,-314.95980313558493,272.514225543915
1060604,-312.9697504076516,-315.0591738848287,272.90352043078923
1060605,-312.77286749241875,-315.8378451193836,273.2812066710371
1060606,-312.92235890186606,-316.1767192163952,272.9573186644467
1060607,-313.1994499368657,-316.9177657166396,271.9779297663749
1060608,-313.16604398416746,-317.31818460906715,272.60094401821283
1060609,-313.31443651960825,-317.4533334202949,273.8278813185876
1060610,-312.88136997159705,-317.0403752891983,274.2665155981232
1060611,-313.99837824109426,-317.43915007087105,274.1434043311278
1060612,-313.65176412989604,-316.9935685240976,273.96272896716414
1060613,-313.37729860648733,-317.7139075880802,274.90463591493017
1060614,-313.8576676573434,-317.011627821802,274.921087481588
1060615,-313.54068370403286,-317.55374210657993,274.09848656043647
1060616,-313.288190196983,-317.5921696813894,274.77513660938376
1060617,-313.68311757757016,-316.8305130316502,275.2330764885199
1060618,-313.14156243221083,-317.1942262098593,276.06656369589365
1060619,-313.4141049794552,-317.2741255075585,275.8634810400505
