sample,gyro_x,gyro_y,gyro_z
1048000,-327.40970912460216,-287.6833093503515,264.98469950919593
1048001,-326.82956446093345,-288.1419632415703,265.6972821211814
1048002,-326.73946079988394,-288.0119711878423,266.24932887984994
1048003,-326.50296644800716,-287.85028486144347,266.28609647571716
1048004,-326.31583682387696,-288.6747815375009,265.9248130887707
1048005,-326.45112817785713,-288.78393945426706,265.94174909720573
1048006,-326.14947255599037,-288.87663276831813,266.13238342699583
1048007,-326.1736474208464,-289.31565149290145,265.90461768885376
1048008,-326.32633229472106,-289.4812787414448,265.6649881007848
1048009,-326.3878187973695,-289.65043475884664,265.37281749380696
1048010,-326.1873653051047,-289.38542833290956,265.5201416853578
1048011,-326.47823669559796,-289.62613108079466,266.3987310032513
1048012,-325.55094937516026,-290.2064464595182,266.60726814198273
1048013,-325.13314418027676,-290.8151879276842,266.7780003117866
1048014,-325.05780784256456,-290.02640243884866,266.60732338455614
1048015,-325.82037033568423,-290.3267219531836,266.73869523413083
1048016,-326.32145571766705,-290.1007004311914,267.36828001981996
1048017,-326.51816877912637,-290.37270501349235,267.87642816731324
1048018,-327.263559535395,-290.7302009118842,267.7627059908699
1048019,-327.06901941410285,-290.85587711556184,267.1990958939598
1048020,-327.2254231334974,-291.20837870033205,267.4819388449101
1048021,-327.05957977343303,-291.81983092093026,267.89626601379325
1048022,-327.31230666021133,-291.58950592524207,267.6561585756235
1048023,-325.8847015154487,-291.75515324479136,267.60895044898064
1048024,-325.5941375186955,-291.65671320303665,267.65569090259334
1048025,-325.31585549866304,-292.0957413759249,267.4746374153
1048026,-324.9377260666628,-291.31421692546394,267.0899835577302
1048027,-325.2221238351795,-291.37568356360714,268.5844687574248
1048028,-325.9558046994995,-292.01860298722175,268.845881323612
1048029,-326.6008363282165,-290.7846352139889,269.03048299220586
1048030,-326.2083533684142,-289.8555910657838,268.73890266153205
1048031,-326.5805062298427,-289.5986451587267,268.38640746907856
1048032,-326.2592358381753,-290.01556498194554,268.2656797454049
1048033,-326.2137328444011,-289.82967976327325,268.06921673804936
1048034,-325.9930563052668,-289.5101845320881,268.40875670474577
1048035,-325.1196495884826,-289.15524611802556,268.6522544002863
1048036,-324.9160706622261,-288.75424292540015,268.1700915251263
1048037,-326.1784331090262,-288.5121727334888,268.5573817620712
1048038,-325.60785568293403,-288.1683607932209,268.9484129484077
1048039,-325.7545852597154,-287.72883665784866,268.94288497593044
1048040,-326.69263825577883,-287.8968372758674,269.72542787172324
1048041,-326.75901522950215,-288.2402262332999,269.4770316124142
1048042,-327.2193864090326,-287.82575141677944,269.8195556926493
1048043,-326.80231885233354,-287.60856869025923,269.3059555510852
1048044,-326.3410241291207,-287.5795974274315,269.45384793806176
1048045,-326.44090722313587,-287.3431306438836,269.54776173450017
1048046,-326.63573467595705,-287.21172168716186,269.7156083471626
1048047,-327.0249423808994,-287.794599240474,269.67622455914284
1048048,-327.1394429999565,-288.3786579025736,269.7449112895406
1048049,-328.2408727291414,-288.6140161067799,269.6709725705128
1048050,-327.5820282681387,-288.5632736605967,269.04986534257324
1048051,-326.8577772924445,-287.8554313171854,268.3925502120034
1048052,-326.8333204747773,-288.0930643397026,268.70178782134286
1048053,-326.88256817634283,-288.3405289834058,269.4404920726091
1048054,-326.00411856206307,-288.5860572070725,270.29189636017975
1048055,-326.0742944396136,-288.71667622781695,270.162452374308
1048056,-325.9818423158192,-287.425497185872,270.1012370655405
1048057,-325.2519640348548,-288.3381468642008,270.65784013718985
1048058,-324.82586605143825,-288.5710575503893,271.1593956713079
1048059,-324.3741927844257,-288.6174084995651,270.46565376528264
1048060,-324.6011121078823,-288.7971979215612,269.5268084515301
1048061,-324.67184053666716,-288.69021116045417,268.9421205607987
1048062,-324.13868921793875,-288.1704250045742,269.04306159862995
1048063,-324.166734261229,-287.4791496717113,268.79940817885597
1048064,-324.3462973242789,-287.2822711199469,268.2224359130424
1048065,-325.1251185521038,-287.3118798460499,268.44466016509205
1048066,-325.18103127579764,-286.4236279627758,267.830739833376
1048067,-324.93145703924534,-285.9722062774801,268.14937879665496
1048068,-325.0702234885458,-285.3028845772655,267.68942032663614
1048069,-324.40219530425736,-285.5526170105712,267.2435907603113
1048070,-325.06114167505575,-284.8430820673951,267.5877921300944
1048071,-324.4931753854327,-285.3168630719941,267.8463807499334
1048072,-324.56776369755784,-285.62105912564505,267.51730916524104
1048073,-323.89315619052167,-286.1375166729842,267.1584987489795
1048074,-323.65341563771227,-285.6746609439752,266.6596811375153
1048075,-323.40505141393027,-286.05474911994895,267.03366633429135
1048076,-323.09963332786504,-285.9235584839181,266.23557973412704
1048077,-323.785287876363,-285.30644500656774,265.9747020123112
1048078,-323.3688029196882,-285.1361144521135,266.32204726419684
1048079,-322.7220202264475,-285.0619858145675,266.4463590417232
1048080,-322.9578103483571,-284.94197679940567,266.8522052715033
1048081,-323.47526497584755,-284.2453910461834,266.8592389624988
1048082,-323.80763481846253,-284.02161830164795,266.5462863581279
1048083,-323.86194422577995,-283.62505805199856,266.0104598106301
1048084,-323.54615620731124,-283.587473332055,265.8189500320592
1048085,-323.73287333522757,-284.0110441809634,264.73142193741995
1048086,-322.85672024195003,-284.41231289724493,264.53512675044135
1048087,-322.99436447847086,-284.0406856902617,264.4804418276584
1048088,-322.92869065969506,-284.5932519722467,264.14090625724253
1048089,-322.3097033284561,-284.69028210935727,264.0526608212426
1048090,-322.2210535873369,-284.6249394821985,263.90671471506636
1048091,-321.6729764636296,-284.3967451305365,264.7954719639768
1048092,-321.7537558507502,-284.7190467339544,265.08583629452573
1048093,-322.13293795782016,-285.4497738777316,266.9153312236643
1048094,-322.77261294397744,-284.8677935327151,266.5765747108523
1048095,-322.78116672321033,-284.9600054329224,266.11548816780953
1048096,-323.24794795015225,-284.3654594925538,267.0087046139436
1048097,-324.28148386680977,-283.9727492281606,267.4610256876705
1048098,-324.7071768555818,-283.4647510037016,267.18819537051655
1048099,-324.51245205535025,-283.82570871857945,266.92248061446713
1048100,-323.683571303793,-283.4841402453204,266.4354481295963
1048101,-323.7053492082469,-283.8627485639142,266.2252180538456
1048102,-323.4907265675791,-283.6832455939477,266.73167582510564
1048103,-323.5651977322478,-284.2291239872091,266.71052955571986
1048104,-324.2799428357255,-284.4961378050349,267.87347278737917
1048105,-324.655347246575,-285.26444220594936,267.2337999787235
1048106,-324.6577608192886,-285.187132806401,267.2882592011257
1048107,-324.90131538172017,-285.01383574417343,266.74806013657604
1048108,-325.50995820754173,-284.8436850128373,266.65300601661187
1048109,-325.1277690093715,-284.9438836105512,266.7057109897105
1048110,-324.960011552965,-285.3403855936194,266.23989227029864
1048111,-324.83099803115095,-286.055166676158,265.94854839907737
1048112,-325.2950796504807,-286.0782697393643,266.6341726414645
1048113,-325.35662290806323,-285.85046166974405,266.1579269585623
1048114,-325.14420148784654,-286.2611574854093,266.929692359813
1048115,-324.2345595520814,-286.096309996414,267.20238708645934
1048116,-324.0997109955542,-285.73834679271033,267.3326721589685
1048117,-324.16750924923934,-286.0041444235511,267.3069738868169
1048118,-323.91405808186244,-285.72059615082514,266.63076472222235
1048119,-323.9118151339102,-284.76995531769575,266.94668140337814
1048120,-323.9047881419022,-285.51342792194936,266.97645774424603
1048121,-324.7182430867923,-284.92515465354694,266.62370419649363
1048122,-324.29914443266483,-284.54789073663227,266.2381552695426
1048123,-323.9832212778386,-284.77317376220884,266.31080421749175
1048124,-325.0607951724847,-284.99891726647536,265.7762675207219
1048125,-325.26598480955164,-284.722300944888,265.97467247719555
1048126,-324.7233460573339,-283.8054323154851,265.24759066446404
1048127,-323.79175790480207,-284.3540630987811,266.05261407700584
1048128,-323.77832675889795,-284.0053366613217,266.2617862662497
1048129,-323.2276612000822,-283.6937047225721,266.7017088767118
1048130,-323.7341867209507,-283.25964010502213,266.671682915346
1048131,-322.5008805243797,-283.53502806604274,266.4170396459838
1048132,-322.5361228813902,-283.1952553807998,266.1265034349485
1048133,-322.09722912546846,-283.54353470822207,267.0004150231154
1048134,-321.77064745630327,-283.5025489458935,267.5736505992078
1048135,-321.98225091182763,-283.4597945055381,267.32566594497
1048136,-322.24770780268733,-283.83684950607943,266.84085130481384
1048137,-322.0799529499442,-283.210469559153,266.8338456398174
1048138,-322.1301335906213,-283.4130034178346,266.0036835952953
1048139,-322.0967251205186,-283.60171350587956,265.71649146266174
1048140,-321.67153426172234,-283.1094909480395,264.8260885132508
1048141,-321.4442442259005,-282.4803524355105,265.1399839788409
1048142,-321.5266217385588,-282.14282694039167,264.6488858389858
1048143,-321.9530255901488,-283.1844158017074,264.70141342534606
1048144,-322.31891304594893,-283.08978464812253,264.5346043203344
1048145,-322.46088322981933,-282.5008853072266,264.29920632294574
1048146,-322.8940528891538,-282.9393588358944,263.9293560113902
1048147,-322.7893488356673,-282.30427830346935,263.81299301683345
1048148,-323.830534636504,-282.16741538881496,263.503748838144
1048149,-323.4329057782536,-281.66562094101374,263.7940864065617
1048150,-323.5234019696193,-282.1017961053344,263.71710178554923
1048151,-323.62787957622254,-281.6454015773725,263.74969373137816
1048152,-323.31870635187704,-281.8775664891283,263.3595364184757
1048153,-323.03833042380097,-282.05334698558454,262.54064417595526
1048154,-323.06447646264826,-281.4006330445124,263.1190780302232
1048155,-323.26410830117766,-280.9957849629301,263.5492204358225
1048156,-322.09959999006276,-281.52139157041603,263.213000966755
1048157,-321.2105105674216,-282.4923778181998,263.6300665110945
1048158,-321.3211494326876,-282.98075692851256,262.08869328144874
1048159,-321.3680462733407,-282.6749540394242,262.34367949339276
1048160,-320.7578575771397,-282.50038565150254,261.99666619494434
1048161,-321.20058091873784,-282.89666790647675,262.6952560192115
1048162,-322.00489680756,-282.9390544314095,262.5156095270664
1048163,-322.3145943174625,-283.1720027850804,262.54556653888835
1048164,-322.70680456336567,-284.36227739921475,262.1798679586306
1048165,-322.629245462996,-284.3174377778509,263.18808202501776
1048166,-322.32892591028383,-284.3068769866733,263.01756706383105
1048167,-322.9303095675986,-284.3426962396775,263.4940912198365
1048168,-323.5360764151503,-284.98122914839286,263.73119555830846
