sample,gyro_x,gyro_y,gyro_z
1059000,-292.6849786745553,-257.072624482179,282.9949911195074
1059001,-292.21146725545395,-257.0382885141284,284.0971408487901
1059002,-292.0064062883374,-256.5034767844701,284.59660115191974
1059003,-292.3831944803879,-256.9166154433708,283.66435173922264
1059004,-292.4975499458347,-257.689785533809,283.8916670456442
1059005,-292.58046769777343,-256.9574590360414,283.3225500387361
1059006,-292.33674369937296,-257.4464136783222,283.0205385846387
1059007,-292.0553876454124,-257.54698734987596,282.48321522232976
1059008,-292.3941721032479,-257.35236140908205,281.9604527260433
1059009,-292.4661898591741,-257.9278661007299,281.67003891565946
1059010,-291.87928707918627,-257.4264661763367,281.4135144070979
1059011,-291.7177395411551,-257.71935689445684,280.8381496118522
1059012,-291.7538122641167,-257.03533114787405,280.5976134056491
1059013,-291.8572901352699,-256.9926734857882,280.33401571585415
1059014,-291.7024711028527,-256.570129994626,280.83333022955895
1059015,-291.5124975002863,-256.16260181734805,280.96795264200324
1059016,-291.2843339460704,-255.92633755182084,281.113270011499
1059017,-291.5924377326141,-255.65980491813022,281.6641316934003
1059018,-291.28731929279337,-255.49298501750647,281.75762984990877
1059019,-290.94757386115276,-256.0868479798427,281.96494010403416
1059020,-291.24006278508466,-256.58005721208843,282.263710226258
1059021,-291.20137055167635,-256.51407299267834,282.20084092580817
1059022,-291.2536913503937,-256.78354816407443,281.749193435066
1059023,-290.84711588665317,-256.90276393075686,281.57006456741146
1059024,-290.55761732998764,-257.29983064596706,281.2013229768965
1059025,-290.91375209594906,-256.7707779952734,281.15457666397225
1059026,-291.0889205473868,-257.038731718381,280.5074871970298
1059027,-291.4928482482424,-257.31587403692583,280.0111537980343
1059028,-292.1502587515527,-256.4392496270926,279.8362499333019
1059029,-292.5535113827285,-255.9712430384822,280.5322750495833
1059030,-291.79050079240204,-256.5641429908233,280.46349686631805
1059031,-292.37529034016984,-257.4612247952316,281.0390371446907
1059032,-292.1314564167628,-256.7394739156415,281.9469525669453
1059033,-292.5129714539667,-255.90758674969263,281.9185746272864
1059034,-291.06606387311,-256.7804802823858,281.6960437753885
1059035,-290.90973541242437,-256.9195805817248,281.8731467430159
1059036,-290.6979551737467,-256.8733000939271,282.25311302866663
1059037,-290.11092356514644,-256.3595155750443,281.29063597735484
1059038,-289.86347650502,-256.52856545811375,282.19954059867064
1059039,-290.5481149800074,-257.0076417768886,281.77178977494464
1059040,-290.4364807605815,-257.98119195957344,282.1534272362561
1059041,-290.37958769296404,-258.1076215177093,282.8199723158916
1059042,-290.09885834662333,-258.6100607740322,282.0956347730644
1059043,-290.0056833537485,-258.8557872130412,282.4103503047312
1059044,-289.87059514999174,-259.37608544232063,282.60214502718463
1059045,-290.59802676969036,-259.48109574882193,283.06708998406157
1059046,-290.371074966162,-259.7120705927396,282.6639793758459
1059047,-291.05279683785585,-259.01216417911434,283.6012450553883
1059048,-290.7473748421173,-259.19927569236216,283.39538185593324
1059049,-290.14209851460015,-259.4105958213225,283.44973681690453
1059050,-289.2885097325478,-259.8368698281676,283.69086256847436
1059051,-288.9501918717196,-260.27007851143065,283.8015868172639
1059052,-289.6450104584526,-259.86425590131705,284.40367637653156
1059053,-289.51427779751975,-259.6560741286184,283.9804950503967
1059054,-289.8860226797081,-259.27840606935445,284.65224755732737
