sample,gyro_x,gyro_y,gyro_z
1050000,-317.4087225015163,-291.0561290066711,280.57873676446184
1050001,-317.4666050269176,-290.71135910389626,279.68787263993624
1050002,-317.6351352349499,-291.91964608792085,279.3089728429144
1050003,-317.54038848225366,-291.61513410162075,279.2667471823692
1050004,-317.71276691508166,-291.35424673834257,279.48116294693784
1050005,-316.5422299359978,-291.3288220410483,280.0506210547842
1050006,-316.13252845836774,-291.67825798311105,280.14469912814405
1050007,-316.3242026371258,-291.0864805711113,280.23874373077916
1050008,-316.85811694559214,-291.4627283635438,280.23109995987824
1050009,-317.7522453410139,-291.5159067688839,280.1626480160864
1050010,-317.7375610092045,-293.03450188702146,280.26165917847993
1050011,-317.9429832745138,-293.2407729636698,280.1850076227923
1050012,-317.49681611494213,-292.9908135305784,280.0489157466067
1050013,-317.8994068755007,-293.1141870731116,280.22141991071754
1050014,-318.06329506819594,-292.87037196778215,281.2604949977411
1050015,-318.30543690159345,-292.413742319948,280.9823353281724
1050016,-318.84359581881176,-292.9511710411571,281.06896206319635
1050017,-318.75746483474234,-293.08795826735206,281.1642131788832
1050018,-318.42993702990873,-292.962902771728,281.3494409532319
1050019,-318.5530106715656,-292.22554437285555,281.59506472769255
1050020,-319.4534507441549,-292.17663526472694,280.93483991936193
1050021,-319.4059819720901,-291.7565123084799,280.8769733145943
1050022,-319.3072331767703,-292.6777636563524,281.3718723333632
1050023,-318.6178057985495,-292.3045347430096,282.35299773195476
1050024,-318.66272924202957,-292.49418942761065,282.2838745860327
1050025,-319.5781322867072,-292.36357695255634,282.14503746318934
1050026,-320.0449251239626,-291.75040753030436,282.96243825368174
1050027,-319.8234903462109,-291.6556985740016,282.3821063375052
1050028,-319.5925553222107,-292.7920774765861,281.6126549770576
1050029,-320.4798782379014,-292.45359725762097,281.4906286573165
1050030,-320.53157892679263,-291.89045486149433,281.0523869843105
1050031,-320.33664675477075,-292.95166952961335,281.01261367432136
