sample,gyro_x,gyro_y,gyro_z
1061500,-286.28209660910824,-301.2081424050915,285.0658696223551
1061501,-286.79486109150866,-300.16335781662997,285.1001875156917
1061502,-286.9983967756353,-299.60281158557046,284.9092957216944
1061503,-286.8322152122772,-299.54630092375186,284.2916638409242
1061504,-286.1035050252325,-300.52985024825927,284.871840295962
1061505,-285.7939806567102,-300.3006015597045,285.78824346033934
1061506,-285.32236359592014,-300.92129002460996,285.9482706184048
1061507,-285.0315613429787,-300.8220806369179,285.7287080471383
1061508,-284.9798628715499,-301.30742021014646,285.9300405802755
1061509,-285.30811115943504,-301.46696135547654,285.7151467395426
1061510,-285.49986015669856,-301.8885222193525,285.74092683857566
1061511,-284.71111214017776,-301.28225867945633,285.33904868986235
1061512,-284.71863176094035,-301.355192920541,285.4976994170093
1061513,-284.3691723330236,-300.824381047924,285.25203573999244
1061514,-285.17023122379766,-301.19453519702563,286.8014062989605
1061515,-285.21475705295194,-300.68885432356063,285.7209192827044
1061516,-284.86542224850405,-301.2466009084974,284.7613816188399
1061517,-285.0431254021105,-301.1154977013015,284.87437093739896
1061518,-284.9019019229126,-300.13728145085696,284.3807155111289
1061519,-284.2741339805464,-300.48061920956127,284.16535505502634
1061520,-283.79279967853125,-300.6673774197571,284.19519693188244
1061521,-283.85135037740633,-300.78511963863764,283.8071705665738
1061522,-283.1872971436455,-300.8619308536909,283.3840378964428
1061523,-283.30763773841215,-301.0569825020001,283.4290463225618
1061524,-283.3434175044873,-300.93749737293035,284.18335492662226
1061525,-283.6008576163747,-300.4928773103207,283.7050700575734
1061526,-283.5000694482754,-300.93087267467376,283.2031889975093
1061527,-283.1545922332948,-301.2840982226449,283.35742920879846
1061528,-283.1188014981243,-301.8583940952231,283.28770820914605
1061529,-282.71226118198575,-302.27768841769796,283.38740916678233
1061530,-282.3836907954049,-302.57631240645037,283.979798075482
1061531,-282.1735071926523,-303.2050529056641,283.36317787701995
1061532,-282.4669387880356,-303.19738238154565,283.8379303934456
1061533,-282.8036511595449,-303.6454804459395,283.0407449020782
1061534,-283.1493982011465,-303.431856566742,282.8588374017778
1061535,-283.2462748487539,-303.6696049421779,283.6389754193369
1061536,-284.21779547115,-302.88866683647143,283.9583087891304
1061537,-284.31797818621607,-302.98766178581286,284.24858259096686
1061538,-283.9590169730562,-302.8748610966757,284.4648779318379
1061539,-284.01147867462674,-302.9323909601957,284.52823733418046
1061540,-284.4644388591945,-302.84815447706524,284.56365638228226
1061541,-284.2157104029403,-303.72112878226835,284.7776167651774
