sample,gyro_x,gyro_y,gyro_z
1040000,-333.69732615461936,-181.6460206254339,273.37089041147334
1040001,-334.3002524930563,-181.9573431656314,274.29694406740884
1040002,-334.16132076933343,-182.5533625755559,274.31171010439624
1040003,-334.1681275285679,-182.92607971236967,274.1778480329805
1040004,-334.20950540566713,-182.0038422772883,274.24148039949506
1040005,-333.4943148603615,-181.6883399661506,273.8464208084743
1040006,-333.31468219235916,-181.68471640823827,273.07674507410576
1040007,-332.5386877979586,-182.2134404222069,272.0923494575826
1040008,-332.55463024257654,-181.49870516058266,272.0213962814416
1040009,-333.0088451977674,-181.79651730844543,272.6436325669527
1040010,-332.64601164584957,-182.5408811965605,272.9982236666571
1040011,-332.1514378714075,-181.86835233058338,273.0662206785825
1040012,-333.208056603738,-181.34349297211008,273.4515676769889
1040013,-333.51593020308434,-181.52530509903204,272.99780743331996
1040014,-332.78250152456775,-181.47224729226355,273.56482817256165
1040015,-332.690339867874,-180.95981213394413,273.40277931021774
1040016,-332.959099884934,-180.95565577155176,273.83771955131846
1040017,-331.91635184961723,-180.86282948848321,273.28475461957123
1040018,-331.5486584901046,-181.04134827742186,272.70936604192974
1040019,-331.24160035757853,-181.04510868607224,274.3004611119678
1040020,-330.7946469114826,-182.19536288428208,274.29361041667437
1040021,-330.7234060525999,-181.47837009491764,274.2332712950026
1040022,-330.44962761619445,-181.74279244515077,274.6756562607434
1040023,-330.2827263391748,-182.02819951993123,274.53552071167013
1040024,-329.8390463393739,-182.05209977638523,274.3427776059612
1040025,-329.18057957935304,-182.6797414697972,274.7795756443804
1040026,-329.67212586981714,-182.38999936629355,275.6461899962753
1040027,-329.5532271507739,-182.46948511600937,276.0831379365403
1040028,-329.6234021602258,-182.05982654345428,276.0066627305365
1040029,-329.53346219157726,-181.73771603914713,276.22124248570213
1040030,-329.37927485630814,-181.7767386284745,277.1095652382942
1040031,-329.9084943966799,-182.82772525527187,277.26415210532195
1040032,-329.734307416834,-182.6321853417433,278.18968084683445
