sample,gyro_x,gyro_y,gyro_z
1050500,-313.96591299153715,-282.2800755969514,279.8507431293818
1050501,-313.82268377772334,-282.3352839398519,279.7257220719388
1050502,-314.1334301689289,-281.9512299539871,279.23910128159827
1050503,-314.30826172252273,-282.5618707775338,279.2323647211963
1050504,-313.94563995880003,-282.96321246333963,279.17999978128563
1050505,-314.6444077158265,-282.6531525887679,279.08356726178005
1050506,-314.5084965442419,-282.2204704715331,279.43906065515137
1050507,-314.53072270552104,-282.0811006180228,279.753139480784
1050508,-314.8394315442831,-282.80548755230507,280.3518358091686
1050509,-314.6090684111686,-282.5585664889218,279.91384316393436
1050510,-315.05432325929695,-283.24657071640223,279.79406754232036
1050511,-314.9826984629992,-283.79078962087664,279.7006108564742
1050512,-314.89071471631587,-283.86169700881027,279.9224039200627
1050513,-314.48440095624414,-284.0062630784607,279.76172192097584
1050514,-314.9208698697483,-283.7769073554274,279.46440741988124
1050515,-315.7498885118454,-284.7091643273661,278.74787015708455
1050516,-315.340638637358,-284.3187686176548,279.05285461547334
1050517,-315.43854017707685,-284.1948693419799,278.57081960750986
1050518,-315.30698833119135,-284.10900787130095,278.3181518248087
1050519,-315.7466056958041,-284.8723556510795,277.86448285655575
1050520,-315.15924446080476,-283.7324987182599,277.2683845603787
1050521,-314.667465595372,-282.9740607164172,277.4113868386949
1050522,-314.0952543015714,-283.9799819862367,277.2382567921048
1050523,-313.78355001107917,-284.10752066639304,278.0211884704234
1050524,-314.09250009258415,-284.09635976924983,277.31840085994594
1050525,-313.8955889738757,-283.08260929762065,277.00711233324165
1050526,-313.07532750483404,-283.42348109787605,276.7009863243298
1050527,-312.5540283301145,-283.57189305408275,276.9452597458123
1050528,-312.30556952588165,-283.011106483775,277.6913668502467
1050529,-311.8379196775528,-282.8209907111086,277.72600147114156
1050530,-311.8369080563367,-282.5310456983864,278.06531776607744
1050531,-311.3524056275556,-282.4268930519204,278.67499750943125
1050532,-311.32777613348014,-282.82561544260784,278.9606026908084
1050533,-311.4279176268121,-283.3718182451174,278.8204717467973
