sample,gyro_x,gyro_y,gyro_z
1042000,-335.6835987875549,-184.06760627046302,293.9215453462031
1042001,-335.95699374793605,-183.22937859059917,293.9381241419857
1042002,-335.5070607264259,-182.359249714871,294.43130169296694
1042003,-335.8821088487283,-181.84053863068297,294.7852789838381
1042004,-337.027989426578,-181.90682999931772,293.6686333657291
1042005,-336.09121783888946,-180.9697201884525,293.94695833094465
1042006,-335.9172925324575,-180.24196827056443,293.0538790719802
1042007,-335.63003879642616,-180.64874799193424,294.10787405136364
1042008,-335.74429718121223,-181.37699904549575,293.95446822735954
1042009,-335.3634384201879,-180.8909313935578,294.18518421964785
1042010,-335.8366198208456,-180.61407064856232,293.29474711260553
1042011,-335.5352949919718,-180.9747937138377,293.61730374045624
1042012,-335.42637089313365,-181.3427532708605,293.60429828064616
1042013,-335.64283987862734,-181.47428313649365,294.3668547476384
1042014,-335.4401014906546,-180.55934644352473,294.0745384126713
1042015,-335.9690640824867,-179.61223530697995,294.575991994673
1042016,-335.98558608269315,-180.33681254791244,294.0973811118157
1042017,-336.2090806753496,-180.18565852472221,294.70464630820135
1042018,-336.1655531517976,-180.62224299532636,295.2678291635353
1042019,-336.1183609249848,-180.31761313038783,295.632614021965
1042020,-336.9635007522139,-180.25000163794692,294.98952076986177
1042021,-337.4635442209185,-180.05446493693367,295.57847520983717
1042022,-337.9127807984863,-180.63849425994465,295.4297978104607
1042023,-337.44725526962185,-181.16483742694612,295.2424261332733
1042024,-337.49258741070946,-181.66072581961024,295.0247039494984
1042025,-337.44297651529916,-181.2594868401477,295.6959977058904
1042026,-337.09029493483774,-181.63507452933638,295.89183162127927
1042027,-337.5742700401555,-181.33180906155576,296.2497985387177
1042028,-336.826034490983,-180.15237669734384,296.1614363902418
1042029,-337.66537963462866,-180.48288309109057,296.0016883330143
1042030,-337.5929781022655,-180.1563319155312,295.54727465239085
1042031,-337.69919503384403,-179.5909519087346,294.6018785889557
1042032,-337.49124461369416,-179.36655640912662,295.2425308218094
1042033,-337.81478840319437,-179.390849365716,295.0228679723843
1042034,-337.50529596380215,-178.63678554165034,295.08768751567976
1042035,-337.2755271916961,-178.34866128793178,294.3854219091282
1042036,-336.5983164540117,-178.54213320174955,294.79125598393836
1042037,-337.2198136386358,-179.25306864321118,294.5627046403537
1042038,-336.9329053935708,-179.49059207027034,294.75503320129417
1042039,-337.4886543035059,-179.38989264145724,294.69429264207963
1042040,-336.8011388381468,-179.22227954310497,294.9341000821402
1042041,-336.2649702147472,-179.70817996826173,294.49529454023366
1042042,-336.6932429956462,-179.28999830097237,293.5082014330327
1042043,-336.67333619505683,-179.06496494473745,293.9641604679051
1042044,-336.1882310293536,-178.76073121632328,293.3614351910332
1042045,-336.75148880855954,-179.28166088286514,292.84980935107546
