sample,gyro_x,gyro_y,gyro_z
1052000,-290.4938547173513,-263.5467256902305,272.75485348263845
1052001,-290.01246870781046,-262.1773764575813,273.85599154243727
1052002,-290.0565313959535,-262.01531854674886,274.5851350686542
1052003,-291.1053548207564,-262.2753693200984,275.00948705337714
1052004,-290.38558661976293,-261.2953280759167,274.16613246719675
1052005,-290.13203001598424,-260.249865414267,274.8524656207193
1052006,-290.27608076640075,-260.32256714023663,274.9114157236302
1052007,-290.1070192226938,-260.69396051249043,275.05966984480887
1052008,-289.7990237708252,-260.148269996568,274.5788232957107
1052009,-290.0206839173195,-260.6447577498007,274.89919021073746
1052010,-289.64307794407335,-261.3983694537531,274.4202349829872
1052011,-289.0010461022324,-262.16326375277805,274.4648276631507
1052012,-288.8670670335893,-262.5366949892027,274.1204009675083
1052013,-289.0451932834463,-262.98018865635987,273.3071721625369
1052014,-288.90825229091354,-262.46611349693967,273.8460881101093
1052015,-288.9021570002277,-262.9362195187185,273.87528230075253
1052016,-289.1960289258225,-263.7475056833512,274.13649862918095
1052017,-289.3679095918675,-263.23640132166463,273.97901489037145
1052018,-289.72338804086286,-263.9027860179205,273.1014394483567
1052019,-289.32419054926737,-264.2000195614637,273.3906405896083
1052020,-289.30400452294805,-264.1228303541239,273.47910061874416
1052021,-289.5621819016391,-264.0666047849967,272.85224566423614
1052022,-289.4736289736643,-263.55596273623667,272.80833875849146
1052023,-290.0777515387695,-263.7706291143462,273.39277501699485
1052024,-289.89262846551946,-263.81388719853794,273.1811212321771
1052025,-289.635702924065,-263.3052394437768,273.366356235132
1052026,-289.42580922069465,-263.05847970910986,274.0191395343893
1052027,-289.470182516916,-263.73000599186116,275.32990801839424
1052028,-290.0054471804357,-263.8647060876322,274.69708516497803
1052029,-289.72735098888694,-263.1744526555023,274.71092824729175
1052030,-289.021364288854,-263.2300200023955,274.6815593126615
1052031,-289.7582700617827,-262.86667063531627,275.1027454273089
1052032,-289.13207533893296,-263.6842557855476,274.91313553339114
1052033,-289.18375212665273,-265.3013291195519,275.21670099695945
